theta, phi, alpha_t, alpha_p
44.081633,97.688442,-0.066292,-0.711480
44.081633,99.497487,-0.081760,-0.708093
44.081633,101.306533,-0.097147,-0.704001
44.081633,103.115578,-0.112438,-0.699206
44.081633,104.924623,-0.127616,-0.693715
44.081633,106.733668,-0.142667,-0.687532
44.081633,108.542714,-0.157576,-0.680664
44.081633,110.351759,-0.172328,-0.673117
44.081633,112.160804,-0.186907,-0.664899
44.081633,113.969849,-0.201301,-0.656019
44.081633,115.778894,-0.215494,-0.646485
44.081633,117.587940,-0.229472,-0.636306
44.081633,119.396985,-0.243222,-0.625493
44.081633,121.206030,-0.256729,-0.614056
44.081633,123.015075,-0.269980,-0.602007
44.081633,124.824121,-0.282962,-0.589359
44.081633,126.633166,-0.295662,-0.576122
44.081633,128.442211,-0.308067,-0.562311
44.081633,130.251256,-0.320165,-0.547940
44.081633,132.060302,-0.331944,-0.533023
44.081633,133.869347,-0.343392,-0.517574
44.081633,135.678392,-0.354497,-0.501610
44.081633,137.487437,-0.365250,-0.485145
44.081633,139.296482,-0.375638,-0.468197
44.081633,141.105528,-0.385652,-0.450782
44.081633,142.914573,-0.395281,-0.432918
44.081633,144.723618,-0.404517,-0.414622
44.081633,146.532663,-0.413349,-0.395913
44.081633,148.341709,-0.421769,-0.376809
44.081633,150.150754,-0.429769,-0.357330
44.081633,151.959799,-0.437340,-0.337494
44.081633,153.768844,-0.444476,-0.317322
44.081633,155.577889,-0.451168,-0.296834
44.081633,157.386935,-0.457410,-0.276050
44.081633,159.195980,-0.463197,-0.254990
44.081633,161.005025,-0.468522,-0.233677
44.081633,162.814070,-0.473380,-0.212131
44.081633,164.623116,-0.477765,-0.190372
44.081633,166.432161,-0.481675,-0.168425
44.081633,168.241206,-0.485105,-0.146309
44.081633,170.050251,-0.488051,-0.124048
44.081633,171.859296,-0.490510,-0.101663
44.081633,173.668342,-0.492481,-0.079176
44.081633,175.477387,-0.493961,-0.056611
44.081633,177.286432,-0.494948,-0.033989
44.081633,179.095477,-0.495441,-0.011333
44.081633,180.904523,-0.495441,0.011333
44.081633,182.713568,-0.494948,0.033989
44.081633,184.522613,-0.493961,0.056611
44.081633,186.331658,-0.492481,0.079176
44.081633,188.140704,-0.490510,0.101663
44.081633,189.949749,-0.488051,0.124048
44.081633,191.758794,-0.485105,0.146309
44.081633,193.567839,-0.481675,0.168425
44.081633,195.376884,-0.477765,0.190372
44.081633,197.185930,-0.473380,0.212131
44.081633,198.994975,-0.468522,0.233677
44.081633,200.804020,-0.463197,0.254990
44.081633,202.613065,-0.457410,0.276050
44.081633,204.422111,-0.451168,0.296834
44.081633,206.231156,-0.444476,0.317322
44.081633,208.040201,-0.437340,0.337494
44.081633,209.849246,-0.429769,0.357330
44.081633,211.658291,-0.421769,0.376809
44.081633,213.467337,-0.413349,0.395913
44.081633,215.276382,-0.404517,0.414622
44.081633,217.085427,-0.395281,0.432918
44.081633,218.894472,-0.385652,0.450782
44.081633,220.703518,-0.375638,0.468197
44.081633,222.512563,-0.365250,0.485145
44.081633,224.321608,-0.354497,0.501610
44.081633,226.130653,-0.343392,0.517574
44.081633,227.939698,-0.331944,0.533023
44.081633,229.748744,-0.320165,0.547940
44.081633,231.557789,-0.308067,0.562311
44.081633,233.366834,-0.295662,0.576122
44.081633,235.175879,-0.282962,0.589359
44.081633,236.984925,-0.269980,0.602007
44.081633,238.793970,-0.256729,0.614056
44.081633,240.603015,-0.243222,0.625493
44.081633,242.412060,-0.229472,0.636306
44.081633,244.221106,-0.215494,0.646485
44.081633,246.030151,-0.201301,0.656019
44.081633,247.839196,-0.186907,0.664899
44.081633,249.648241,-0.172328,0.673117
44.081633,251.457286,-0.157576,0.680664
44.081633,253.266332,-0.142667,0.687532
44.081633,255.075377,-0.127616,0.693715
44.081633,256.884422,-0.112438,0.699206
44.081633,258.693467,-0.097147,0.704001
44.081633,260.502513,-0.081760,0.708093
44.081633,262.311558,-0.066292,0.711480
44.081633,264.120603,-0.050757,0.714158
44.081633,265.929648,-0.035171,0.716123
44.081633,267.738693,-0.019551,0.717375
44.081633,269.547739,-0.003911,0.717912
44.081633,271.356784,0.011733,0.717733
44.081633,273.165829,0.027365,0.716838
44.081633,274.974874,0.042969,0.715229
44.081633,276.783920,0.058531,0.712907
44.081633,278.592965,0.074035,0.709875
44.081633,280.402010,0.089465,0.706135
44.081633,282.211055,0.104806,0.701691
44.081633,284.020101,0.120042,0.696547
44.081633,285.829146,0.135158,0.690710
44.081633,287.638191,0.150140,0.684183
44.081633,289.447236,0.164972,0.676975
44.081633,291.256281,0.179640,0.669091
44.081633,293.065327,0.194129,0.660542
44.081633,294.874372,0.208424,0.651333
44.081633,296.683417,0.222511,0.641475
44.081633,298.492462,0.236376,0.630978
44.081633,300.301508,0.250006,0.619852
44.081633,302.110553,0.263387,0.608108
44.081633,303.919598,0.276505,0.595757
44.081633,305.728643,0.289348,0.582813
44.081633,307.537688,0.301902,0.569288
44.081633,309.346734,0.314155,0.555195
44.081633,311.155779,0.326095,0.540549
44.081633,312.964824,0.337710,0.525364
44.081633,314.773869,0.348988,0.509656
44.081633,316.582915,0.359919,0.493439
44.081633,318.391960,0.370490,0.476730
44.081633,320.201005,0.380692,0.459547
44.081633,322.010050,0.390516,0.441905
44.081633,323.819095,0.399949,0.423823
44.081633,325.628141,0.408984,0.405318
44.081633,327.437186,0.417611,0.386409
44.081633,329.246231,0.425822,0.367115
44.081633,331.055276,0.433609,0.347456
44.081633,332.864322,0.440963,0.327449
44.081633,334.673367,0.447877,0.307116
44.081633,336.482412,0.454346,0.286478
44.081633,338.291457,0.460361,0.265553
44.081633,340.100503,0.465917,0.244364
44.081633,341.909548,0.471009,0.222931
44.081633,343.718593,0.475632,0.201277
44.081633,345.527638,0.479780,0.179421
44.081633,347.336683,0.483450,0.157387
44.081633,349.145729,0.486638,0.135195
44.081633,350.954774,0.489342,0.112869
44.081633,352.763819,0.491557,0.090431
44.081633,354.572864,0.493282,0.067902
44.081633,356.381910,0.494516,0.045306
44.081633,358.190955,0.495256,0.022664
44.081633,360.000000,0.495503,0.000000
45.918367,0.000000,0.462882,-0.000000
45.918367,1.809045,0.462651,-0.021948
45.918367,3.618090,0.461959,-0.043875
45.918367,5.427136,0.460807,-0.065757
45.918367,7.236181,0.459195,-0.087575
45.918367,9.045226,0.457126,-0.109304
45.918367,10.854271,0.454600,-0.130925
45.918367,12.663317,0.451622,-0.152416
45.918367,14.472362,0.448194,-0.173754
45.918367,16.281407,0.444318,-0.194919
45.918367,18.090452,0.440000,-0.215890
45.918367,19.899497,0.435244,-0.236646
45.918367,21.708543,0.430053,-0.257166
45.918367,23.517588,0.424434,-0.277430
45.918367,25.326633,0.418391,-0.297416
45.918367,27.135678,0.411932,-0.317107
45.918367,28.944724,0.405062,-0.336482
45.918367,30.753769,0.397788,-0.355520
45.918367,32.562814,0.390117,-0.374205
45.918367,34.371859,0.382058,-0.392516
45.918367,36.180905,0.373618,-0.410437
45.918367,37.989950,0.364806,-0.427948
45.918367,39.798995,0.355630,-0.445032
45.918367,41.608040,0.346099,-0.461673
45.918367,43.417085,0.336223,-0.477854
45.918367,45.226131,0.326013,-0.493559
45.918367,47.035176,0.315477,-0.508771
45.918367,48.844221,0.304626,-0.523476
45.918367,50.653266,0.293473,-0.537660
45.918367,52.462312,0.282026,-0.551308
45.918367,54.271357,0.270298,-0.564405
45.918367,56.080402,0.258301,-0.576941
45.918367,57.889447,0.246047,-0.588901
45.918367,59.698492,0.233547,-0.600274
45.918367,61.507538,0.220815,-0.611049
45.918367,63.316583,0.207862,-0.621215
45.918367,65.125628,0.194702,-0.630761
45.918367,66.934673,0.181348,-0.639679
45.918367,68.743719,0.167813,-0.647959
45.918367,70.552764,0.154111,-0.655593
45.918367,72.361809,0.140256,-0.662574
45.918367,74.170854,0.126260,-0.668894
45.918367,75.979899,0.112139,-0.674548
45.918367,77.788945,0.097906,-0.679529
45.918367,79.597990,0.083575,-0.683833
45.918367,81.407035,0.069161,-0.687455
45.918367,83.216080,0.054678,-0.690391
45.918367,85.025126,0.040141,-0.692640
45.918367,86.834171,0.025563,-0.694198
45.918367,88.643216,0.010960,-0.695064
45.918367,90.452261,-0.003654,-0.695237
45.918367,92.261307,-0.018264,-0.694717
45.918367,94.070352,-0.032856,-0.693505
45.918367,95.879397,-0.047415,-0.691602
45.918367,97.688442,-0.061927,-0.689009
45.918367,99.497487,-0.076377,-0.685729
45.918367,101.306533,-0.090752,-0.681766
45.918367,103.115578,-0.105035,-0.677123
45.918367,104.924623,-0.119214,-0.671805
45.918367,106.733668,-0.133274,-0.665817
45.918367,108.542714,-0.147202,-0.659166
45.918367,110.351759,-0.160982,-0.651858
45.918367,112.160804,-0.174602,-0.643899
45.918367,113.969849,-0.188048,-0.635299
45.918367,115.778894,-0.201307,-0.626066
45.918367,117.587940,-0.214365,-0.616209
45.918367,119.396985,-0.227209,-0.605737
45.918367,121.206030,-0.239827,-0.594662
45.918367,123.015075,-0.252206,-0.582994
45.918367,124.824121,-0.264333,-0.570744
45.918367,126.633166,-0.276197,-0.557926
45.918367,128.442211,-0.287785,-0.544551
45.918367,130.251256,-0.299087,-0.530634
45.918367,132.060302,-0.310090,-0.516188
45.918367,133.869347,-0.320785,-0.501227
45.918367,135.678392,-0.331159,-0.485767
45.918367,137.487437,-0.341204,-0.469822
45.918367,139.296482,-0.350908,-0.453410
45.918367,141.105528,-0.360263,-0.436545
45.918367,142.914573,-0.369258,-0.419245
45.918367,144.723618,-0.377885,-0.401527
45.918367,146.532663,-0.386136,-0.383409
45.918367,148.341709,-0.394002,-0.364908
45.918367,150.150754,-0.401475,-0.346044
45.918367,151.959799,-0.408548,-0.326835
45.918367,153.768844,-0.415213,-0.307300
45.918367,155.577889,-0.421465,-0.287459
45.918367,157.386935,-0.427296,-0.267331
45.918367,159.195980,-0.432702,-0.246937
45.918367,161.005025,-0.437677,-0.226297
45.918367,162.814070,-0.442215,-0.205431
45.918367,164.623116,-0.446312,-0.184360
45.918367,166.432161,-0.449964,-0.163105
45.918367,168.241206,-0.453168,-0.141688
45.918367,170.050251,-0.455920,-0.120130
45.918367,171.859296,-0.458217,-0.098452
45.918367,173.668342,-0.460058,-0.076676
45.918367,175.477387,-0.461441,-0.054823
45.918367,177.286432,-0.462363,-0.032916
45.918367,179.095477,-0.462824,-0.010976
45.918367,180.904523,-0.462824,0.010976
45.918367,182.713568,-0.462363,0.032916
45.918367,184.522613,-0.461441,0.054823
45.918367,186.331658,-0.460058,0.076676
45.918367,188.140704,-0.458217,0.098452
45.918367,189.949749,-0.455920,0.120130
45.918367,191.758794,-0.453168,0.141688
45.918367,193.567839,-0.449964,0.163105
45.918367,195.376884,-0.446312,0.184360
45.918367,197.185930,-0.442215,0.205431
45.918367,198.994975,-0.437677,0.226297
45.918367,200.804020,-0.432702,0.246937
45.918367,202.613065,-0.427296,0.267331
45.918367,204.422111,-0.421465,0.287459
45.918367,206.231156,-0.415213,0.307300
45.918367,208.040201,-0.408548,0.326835
45.918367,209.849246,-0.401475,0.346044
45.918367,211.658291,-0.394002,0.364908
45.918367,213.467337,-0.386136,0.383409
45.918367,215.276382,-0.377885,0.401527
45.918367,217.085427,-0.369258,0.419245
45.918367,218.894472,-0.360263,0.436545
45.918367,220.703518,-0.350908,0.453410
45.918367,222.512563,-0.341204,0.469822
45.918367,224.321608,-0.331159,0.485767
45.918367,226.130653,-0.320785,0.501227
45.918367,227.939698,-0.310090,0.516188
45.918367,229.748744,-0.299087,0.530634
45.918367,231.557789,-0.287785,0.544551
45.918367,233.366834,-0.276197,0.557926
45.918367,235.175879,-0.264333,0.570744
45.918367,236.984925,-0.252206,0.582994
45.918367,238.793970,-0.239827,0.594662
45.918367,240.603015,-0.227209,0.605737
45.918367,242.412060,-0.214365,0.616209
45.918367,244.221106,-0.201307,0.626066
45.918367,246.030151,-0.188048,0.635299
45.918367,247.839196,-0.174602,0.643899
45.918367,249.648241,-0.160982,0.651858
45.918367,251.457286,-0.147202,0.659166
45.918367,253.266332,-0.133274,0.665817
45.918367,255.075377,-0.119214,0.671805
45.918367,256.884422,-0.105035,0.677123
45.918367,258.693467,-0.090752,0.681766
45.918367,260.502513,-0.076377,0.685729
45.918367,262.311558,-0.061927,0.689009
45.918367,264.120603,-0.047415,0.691602
45.918367,265.929648,-0.032856,0.693505
45.918367,267.738693,-0.018264,0.694717
45.918367,269.547739,-0.003654,0.695237
45.918367,271.356784,0.010960,0.695064
45.918367,273.165829,0.025563,0.694198
45.918367,274.974874,0.040141,0.692640
45.918367,276.783920,0.054678,0.690391
45.918367,278.592965,0.069161,0.687455
45.918367,280.402010,0.083575,0.683833
45.918367,282.211055,0.097906,0.679529
45.918367,284.020101,0.112139,0.674548
45.918367,285.829146,0.126260,0.668894
45.918367,287.638191,0.140256,0.662574
45.918367,289.447236,0.154111,0.655593
45.918367,291.256281,0.167813,0.647959
45.918367,293.065327,0.181348,0.639679
45.918367,294.874372,0.194702,0.630761
45.918367,296.683417,0.207862,0.621215
45.918367,298.492462,0.220815,0.611049
45.918367,300.301508,0.233547,0.600274
45.918367,302.110553,0.246047,0.588901
45.918367,303.919598,0.258301,0.576941
45.918367,305.728643,0.270298,0.564405
45.918367,307.537688,0.282026,0.551308
45.918367,309.346734,0.293473,0.537660
45.918367,311.155779,0.304626,0.523476
45.918367,312.964824,0.315477,0.508771
45.918367,314.773869,0.326013,0.493559
45.918367,316.582915,0.336223,0.477854
45.918367,318.391960,0.346099,0.461673
45.918367,320.201005,0.355630,0.445032
45.918367,322.010050,0.364806,0.427948
45.918367,323.819095,0.373618,0.410437
45.918367,325.628141,0.382058,0.392516
45.918367,327.437186,0.390117,0.374205
45.918367,329.246231,0.397788,0.355520
45.918367,331.055276,0.405062,0.336482
45.918367,332.864322,0.411932,0.317107
45.918367,334.673367,0.418391,0.297416
45.918367,336.482412,0.424434,0.277430
45.918367,338.291457,0.430053,0.257166
45.918367,340.100503,0.435244,0.236646
45.918367,341.909548,0.440000,0.215890
45.918367,343.718593,0.444318,0.194919
45.918367,345.527638,0.448194,0.173754
45.918367,347.336683,0.451622,0.152416
45.918367,349.145729,0.454600,0.130925
45.918367,350.954774,0.457126,0.109304
45.918367,352.763819,0.459195,0.087575
45.918367,354.572864,0.460807,0.065757
45.918367,356.381910,0.461959,0.043875
45.918367,358.190955,0.462651,0.021948
45.918367,360.000000,0.462882,-0.000000
47.755102,0.000000,0.430453,0.000000
47.755102,1.809045,0.430238,-0.021210
47.755102,3.618090,0.429595,-0.042399
47.755102,5.427136,0.428523,-0.063545
47.755102,7.236181,0.427025,-0.084628
47.755102,9.045226,0.425100,-0.105627
47.755102,10.854271,0.422752,-0.126521
47.755102,12.663317,0.419982,-0.147288
47.755102,14.472362,0.416794,-0.167909
47.755102,16.281407,0.413190,-0.188362
47.755102,18.090452,0.409174,-0.208627
47.755102,19.899497,0.404751,-0.228685
47.755102,21.708543,0.399924,-0.248514
47.755102,23.517588,0.394698,-0.268096
47.755102,25.326633,0.389079,-0.287410
47.755102,27.135678,0.383072,-0.306438
47.755102,28.944724,0.376684,-0.325161
47.755102,30.753769,0.369920,-0.343559
47.755102,32.562814,0.362786,-0.361615
47.755102,34.371859,0.355292,-0.379311
47.755102,36.180905,0.347443,-0.396628
47.755102,37.989950,0.339248,-0.413550
47.755102,39.798995,0.330715,-0.430060
47.755102,41.608040,0.321852,-0.446141
47.755102,43.417085,0.312668,-0.461778
47.755102,45.226131,0.303173,-0.476954
47.755102,47.035176,0.293375,-0.491654
47.755102,48.844221,0.283285,-0.505865
47.755102,50.653266,0.272912,-0.519571
47.755102,52.462312,0.262268,-0.532760
47.755102,54.271357,0.251362,-0.545417
47.755102,56.080402,0.240205,-0.557530
47.755102,57.889447,0.228809,-0.569088
47.755102,59.698492,0.217185,-0.580079
47.755102,61.507538,0.205345,-0.590491
47.755102,63.316583,0.193299,-0.600315
47.755102,65.125628,0.181061,-0.609540
47.755102,66.934673,0.168643,-0.618158
47.755102,68.743719,0.156056,-0.626159
47.755102,70.552764,0.143314,-0.633537
47.755102,72.361809,0.130429,-0.640283
47.755102,74.170854,0.117415,-0.646390
47.755102,75.979899,0.104282,-0.651853
47.755102,77.788945,0.091047,-0.656667
47.755102,79.597990,0.077720,-0.660826
47.755102,81.407035,0.064316,-0.664326
47.755102,83.216080,0.050847,-0.667164
47.755102,85.025126,0.037328,-0.669337
47.755102,86.834171,0.023772,-0.670843
47.755102,88.643216,0.010192,-0.671680
47.755102,90.452261,-0.003398,-0.671847
47.755102,92.261307,-0.016984,-0.671344
47.755102,94.070352,-0.030554,-0.670173
47.755102,95.879397,-0.044093,-0.668334
47.755102,97.688442,-0.057589,-0.665828
47.755102,99.497487,-0.071027,-0.662658
47.755102,101.306533,-0.084394,-0.658828
47.755102,103.115578,-0.097677,-0.654342
47.755102,104.924623,-0.110862,-0.649203
47.755102,106.733668,-0.123937,-0.643416
47.755102,108.542714,-0.136889,-0.636989
47.755102,110.351759,-0.149704,-0.629927
47.755102,112.160804,-0.162370,-0.622236
47.755102,113.969849,-0.174874,-0.613925
47.755102,115.778894,-0.187204,-0.605003
47.755102,117.587940,-0.199347,-0.595477
47.755102,119.396985,-0.211291,-0.585358
47.755102,121.206030,-0.223025,-0.574655
47.755102,123.015075,-0.234536,-0.563379
47.755102,124.824121,-0.245814,-0.551542
47.755102,126.633166,-0.256847,-0.539155
47.755102,128.442211,-0.267623,-0.526231
47.755102,130.251256,-0.278133,-0.512782
47.755102,132.060302,-0.288366,-0.498822
47.755102,133.869347,-0.298311,-0.484364
47.755102,135.678392,-0.307959,-0.469424
47.755102,137.487437,-0.317299,-0.454016
47.755102,139.296482,-0.326324,-0.438155
47.755102,141.105528,-0.335023,-0.421858
47.755102,142.914573,-0.343388,-0.405140
47.755102,144.723618,-0.351411,-0.388018
47.755102,146.532663,-0.359084,-0.370509
47.755102,148.341709,-0.366399,-0.352631
47.755102,150.150754,-0.373348,-0.334402
47.755102,151.959799,-0.379925,-0.315839
47.755102,153.768844,-0.386124,-0.296961
47.755102,155.577889,-0.391938,-0.277788
47.755102,157.386935,-0.397361,-0.258337
47.755102,159.195980,-0.402388,-0.238629
47.755102,161.005025,-0.407014,-0.218683
47.755102,162.814070,-0.411234,-0.198519
47.755102,164.623116,-0.415044,-0.178157
47.755102,166.432161,-0.418440,-0.157618
47.755102,168.241206,-0.421420,-0.136921
47.755102,170.050251,-0.423979,-0.116088
47.755102,171.859296,-0.426115,-0.095140
47.755102,173.668342,-0.427827,-0.074096
47.755102,175.477387,-0.429113,-0.052978
47.755102,177.286432,-0.429970,-0.031808
47.755102,179.095477,-0.430399,-0.010606
47.755102,180.904523,-0.430399,0.010606
47.755102,182.713568,-0.429970,0.031808
47.755102,184.522613,-0.429113,0.052978
47.755102,186.331658,-0.427827,0.074096
47.755102,188.140704,-0.426115,0.095140
47.755102,189.949749,-0.423979,0.116088
47.755102,191.758794,-0.421420,0.136921
47.755102,193.567839,-0.418440,0.157618
