phiSim, phiPrep, phiNoprep
3.850777,3.852868,5.993849
11.841586,11.907355,11.706659
4.981836,4.873988,7.868654
0.661663,0.538641,-57.206325
-3.600109,-3.594175,-6.830659
-5.075323,-4.956979,-7.771158
0.833116,0.667720,58.907210
2.981814,-1.311844,-2.091911
-9.914386,-10.041749,-13.260015
0.013661,0.072916,0.413886
4.640818,8.368920,4.345950
-6.139331,0.557167,4.997480
-0.104175,-0.086266,-0.453809
5.625816,5.711435,5.775640
0.797305,NaN,NaN
-7.903741,-11.434145,-12.337639
5.168245,4.998436,21.540683
4.104826,3.953860,17.412011
-8.337356,-8.287511,-11.839833
-8.028397,-8.216141,-3.577285
6.989015,6.787063,21.812762
6.716477,6.760375,15.640700
-7.500309,-7.716659,-21.717211
1.134873,1.013784,1.409731
-6.000191,-6.387973,-12.139569
-7.668155,2.281334,-6.566848
-7.708894,-7.949051,-7.655544
-6.053168,-5.941391,-6.788031
-7.173376,-6.542187,-4.103437
-7.770431,-7.777028,-11.975431
-3.486579,-3.449061,-0.225757
-3.110218,-3.242940,-10.899871
-9.716915,-10.015557,-5.183940
6.208132,6.281699,-1.488082
8.715111,8.906756,8.860759
-8.159092,-8.089230,-8.867023
-8.130869,-10.422664,-78.645910
-4.368309,-7.258677,21.331469
0.116431,0.136993,11.289530
11.003596,11.267446,16.860161
-5.653213,-5.867526,-9.990483
6.491518,13.299986,6.490130
-6.525834,-6.538148,-5.548843
1.707831,1.589854,-0.310185
3.794848,NaN,NaN
5.204339,4.850313,19.250697
0.723406,12.792758,28.409462
8.907842,8.862047,14.331800
-7.647731,-7.600480,-14.538997
-0.399319,-0.487720,14.613858
-0.206564,-0.170540,-7.676561
-0.768318,-0.740837,30.051507
6.615710,6.611562,8.148408
-1.507256,-0.101032,70.913946
5.194860,5.153206,6.173956
5.194205,19.480793,8.912124
1.558995,0.675144,34.493666
-15.402010,-15.496746,-21.755528
-0.166545,-0.130741,-0.316750
7.855825,7.957352,8.588575
9.074300,9.115856,11.745655
-20.940325,-21.289466,-20.747660
1.936314,1.724299,0.982423
-13.078811,-13.350289,-27.615555
1.901480,6.367233,8.997788
6.665433,0.725330,-2.031778
-11.063022,-11.317028,-46.414438
7.301636,-2.303649,-1.379524
-0.763735,-0.762971,1.400556
-11.219476,-11.374982,-11.428437
-2.029480,-2.117261,20.249484
-6.794182,3.516226,2.930579
-5.931426,-5.864689,-4.105916
7.263178,7.299802,7.336645
5.728670,12.295907,17.719364
5.550839,7.810328,13.659179
-7.035776,-7.024472,-55.751263
10.252726,10.220360,18.926153
3.502874,3.512607,8.398242
7.687799,7.822512,16.937333
1.789750,-0.592382,1.494105
1.869875,1.865420,1.237375
0.127669,0.061145,15.604118
-5.804832,-4.432657,-10.812412
-10.568441,-11.045635,-15.344416
2.109840,4.266177,8.969702
1.603857,1.391718,29.326720
7.267000,7.491144,-2.620998
-0.725476,-0.771185,-0.237850
-4.034329,18.055024,4.985528
11.323827,11.319684,16.188264
-16.291890,-16.616466,-28.709387
5.916056,5.798763,8.148411
4.776488,5.192319,10.754816
-5.046474,-4.093178,-7.312907
1.720116,-0.881582,-3.059486
-10.644361,-10.882623,-33.065395
5.643585,3.260250,-1.165578
5.563715,5.658547,-3.183079
-1.237360,-1.173318,7.366910
7.958569,8.019669,35.216515
10.139804,21.245864,16.429724
-3.152811,-3.165817,2.604611
-7.576501,-5.761585,11.116760
8.868570,8.670245,1.026129
2.518053,4.154682,2.962783
-4.851091,-4.755713,-77.716886
-0.546789,13.601414,NaN
5.417103,5.492493,12.535931
8.072584,8.237361,13.835529
0.577704,0.669467,-21.332030
3.637316,3.624938,17.686508
16.128895,16.566498,23.628256
-2.291513,-1.252161,53.313438
-3.482889,-9.206576,NaN
-6.991922,0.991750,2.462098
6.221657,6.023390,21.315028
-7.307442,-7.229999,-7.790540
-4.155788,-4.114163,-12.901686
-0.001943,11.798872,6.080444
-14.958792,-19.815372,-20.072452
-6.663811,-6.891360,-9.678631
-4.322667,-4.501397,-3.797063
-2.549162,-2.746579,5.113550
6.393369,11.527824,17.497179
-9.866065,-9.897437,-12.258901
-12.981073,-13.287972,-18.006819
2.873520,0.689983,-1.454902
14.766633,15.157218,21.695831
-6.941618,-6.926499,-10.476269
-6.694004,-6.867701,-6.865684
4.745044,4.625362,6.381939
7.227159,7.233910,18.798738
3.892724,3.710894,-0.638822
6.962366,6.882413,28.418556
-5.269715,-2.521430,-7.842161
15.008634,15.073387,40.563149
0.131175,13.662104,-0.610681
-2.823809,-3.119809,6.772181
-12.818166,-13.044703,-12.956146
0.522821,0.615224,-19.276544
-5.034091,-6.507333,-4.790912
0.253279,0.393097,7.194735
8.383867,8.330190,12.449510
-9.696886,-10.253401,-9.172086
4.709906,5.616425,8.546342
-26.848425,-27.156546,-27.355825
-8.234206,-8.137779,-82.016944
-4.269992,-3.076529,3.047038
7.758271,7.878684,0.824366
6.088776,6.066902,10.965856
13.342305,13.297601,-1.666484
1.948932,1.912974,5.643902
5.111850,5.811705,2.115685
-5.202163,-5.245965,-11.943825
2.630988,2.828383,-3.885927
-13.006221,-13.319593,-40.139500
-2.902969,-2.741228,-4.522981
-0.341923,-0.345778,-6.342338
-1.950095,-1.913889,7.286850
-4.733056,-0.715396,3.609640
-4.395139,-4.617677,6.689227
3.313766,3.234181,14.342410
-10.064643,-10.180588,-13.131479
-0.895518,NaN,NaN
4.385329,4.809551,3.403214
-9.796476,-10.364577,-15.066274
-17.883710,5.537429,-11.170270
-3.130830,1.519757,6.234293
-11.585841,-11.791240,-0.474244
4.406237,4.583958,32.241884
10.050450,9.993938,14.675266
-12.476032,-12.558394,4.487483
2.120197,2.068299,2.022041
12.275375,12.561158,13.158302
-16.433212,-16.776519,-11.913292
13.904749,13.773909,31.661019
1.534262,1.609222,1.955778
-7.123412,-7.144402,4.495169
6.428402,7.033509,18.854689
4.578943,4.567733,9.489329
-0.593613,-0.704896,-3.776698
7.739493,7.469721,8.091530
-3.625860,-3.767490,-2.574474
-5.907839,-5.994301,-13.342474
-12.231595,-12.221100,-13.426746
-5.176383,-4.593837,-76.696805
-3.822110,-3.685552,-6.410651
-7.784234,-7.843764,-7.448418
8.337509,8.523808,8.238889
2.199729,3.209995,86.452081
-1.230158,-0.746263,2.090128
-6.544108,-6.578358,-1.033012
-11.637726,-11.700977,-15.202400
2.557596,NaN,NaN
-7.483570,-10.891243,-9.334913
2.376878,2.353359,-14.791279
13.980052,14.164726,8.295971
9.514141,9.477101,9.642926
0.245176,0.206196,-4.464606
-6.555619,-6.546852,-1.238124
15.855686,15.806386,21.675424
-0.660015,-0.750452,4.721570
7.721154,7.623292,5.038862
-5.906153,-6.046131,-20.421657
12.194937,12.356250,12.038039
7.138042,6.978394,14.181172
-3.952948,-3.817827,-5.268608
14.378122,14.405854,14.715295
-5.054920,-5.017841,25.661026
-4.097414,-4.072967,-0.752034
8.664377,8.688315,9.743958
-1.261421,-1.361979,0.817890
1.884327,1.734646,-34.164522
-5.058176,-5.116818,-7.328368
2.748236,-0.001755,-2.804756
15.263391,15.421569,28.340728
-3.621729,-3.479581,-3.777897
3.441048,3.531564,8.296516
7.009114,7.173831,17.846966
-11.979890,-12.230211,-29.376849
-3.702761,10.406257,0.677464
4.731056,4.664641,6.453886
-1.131485,-1.148264,13.672308
-9.021948,-1.942181,1.530971
2.383981,3.262141,2.498734
-0.190722,34.703360,43.703226
8.425736,8.382010,8.491519
2.600623,4.815731,11.240498
11.188411,11.352994,23.734000
-0.387213,-0.360216,6.115629
7.232653,7.239162,22.755362
-0.506057,-0.613913,16.687708
10.279255,10.643671,6.740295
0.858054,1.600249,1.661568
-15.682190,-15.982852,-15.448893
-2.496276,-2.528339,15.163012
4.834439,4.947037,-8.038027
3.587452,3.631346,3.269408
-14.804273,-15.024072,NaN
-7.807740,-7.781455,-4.649420
-1.017625,-1.113996,4.552182
-5.702562,-5.857822,-5.869436
-10.737818,-10.980370,-17.732073
-3.776051,-3.806107,-11.026920
-7.514900,-7.439369,-6.904964
-2.584516,-2.715700,34.443222
-3.846043,-3.820308,12.544530
8.607107,8.776325,13.890096
-9.819697,-9.810088,-9.651154
-3.391255,-3.359486,-8.505086
-9.464083,4.859512,4.649673
-3.246558,-3.703543,5.170622
-12.703011,-12.776657,-21.355087
-4.214288,NaN,14.664639
-8.587650,-12.185139,-10.258683
-6.889693,-6.866607,-1.814827
6.431976,6.363301,6.746804
-14.251891,-14.319489,-15.661972
10.783483,10.929501,23.505129
-6.316711,-7.264430,-3.125326
-7.594002,-9.535774,-9.116406
5.413703,5.389938,11.262374
9.045873,9.023729,22.102244
1.369750,0.499158,-0.349902
7.837160,18.634233,9.484058
9.184359,9.014738,14.568610
-1.094524,-1.030814,-2.311589
-4.297584,-4.005802,1.020751
1.071380,1.217522,24.890964
-0.811704,-0.795145,1.225854
-0.262666,-0.336295,-0.287247
-0.259194,0.326923,3.146932
0.764458,0.744556,-26.888868
-0.126474,-0.458773,4.606792
2.204374,-0.899493,-4.619674
12.535442,12.652313,60.553016
-8.016738,-7.904193,-3.497447
-1.196476,-1.229353,7.419487
-17.843780,-18.104295,0.066519
4.535280,8.757950,36.246371
-1.460249,3.110533,8.982683
0.508386,0.564298,4.553801
-5.290550,-5.243251,19.156813
3.585250,NaN,NaN
-10.079198,-9.848473,-12.497695
1.348240,1.369429,-21.546645
3.554577,NaN,NaN
6.008492,6.115800,6.067370
2.875810,3.042213,10.354795
4.710978,4.823596,29.438129
-2.787360,-3.301232,-4.809166
1.518458,5.792433,2.188035
-2.779095,-2.477090,4.357051
-3.858476,-5.619913,0.522137
-7.367950,-7.574838,1.621946
-5.241123,-5.555904,72.061927
-0.592287,-0.504467,-0.533942
-2.251212,-2.222231,-1.810863
10.003794,12.131800,41.080466
-10.443453,-10.424584,-5.491305
-2.617894,-2.653289,-32.205641
-2.887380,-3.088583,-2.971882
-0.473140,-1.492210,-0.738789
-7.038603,-7.119822,-12.907458
-4.057478,-3.898201,-4.362441
-9.816812,-10.061647,-9.604879
-0.474315,-0.408862,-0.677921
-12.861690,-12.105532,-19.007157
13.353947,10.863076,13.273768
-4.327221,-4.479553,-11.175447
3.421866,3.315174,3.648765
-9.123614,-9.760100,-7.349169
-10.310719,-10.421929,-16.228051
5.028753,NaN,18.195310
5.165493,4.610091,12.286309
-5.827483,-5.785303,17.225072
8.927806,9.137995,17.553180
20.781542,21.087448,17.179827
-2.698545,-2.630591,-2.301235
1.385135,1.488301,-6.300398
-3.045415,-3.811248,-6.989295
0.305093,0.235855,8.127710
-4.006782,-3.549836,-4.024843
7.449166,7.237668,7.791435
-0.173766,3.561756,-0.422218
0.203737,-0.004021,13.693650
1.170808,1.264267,-0.969052
5.191348,5.066643,5.195893
-8.239895,-8.257108,-1.705270
6.477301,6.460558,10.895946
-14.445414,-14.746961,-21.905037
-2.819564,-3.013493,-2.841936
11.609885,12.003268,17.676044
4.799558,4.882810,13.354487
11.717624,11.611643,11.058954
-9.920873,-10.149922,-43.788916
-8.533258,-8.405420,9.158042
-22.271146,-22.698835,-20.297153
-3.098636,-3.084617,-3.852449
-10.358258,-10.640155,-9.537373
-6.670925,-2.866805,3.659864
9.118861,9.094880,15.656422
-3.173024,-3.072808,16.050933
-0.978696,NaN,NaN
-15.024891,-20.341327,-16.496131
13.052060,13.829779,NaN
-8.673035,-8.877811,-3.977128
-0.347189,1.762054,8.467148
-7.349145,-7.526059,-13.742468
9.288709,9.480629,36.582013
5.521295,5.588998,22.966968
12.133253,12.378702,18.055193
-0.789676,-1.019832,77.062580
2.925049,2.896809,3.975575
-3.846387,1.790605,5.963594
-2.188121,-1.945038,1.264286
-5.296447,-2.205486,-9.008023
-0.129774,-0.119051,0.222496
-3.657321,30.111937,16.859889
6.452803,6.447620,11.440338
-7.160334,-7.374550,22.579630
2.745623,5.616419,6.026491
-8.057049,-8.303678,-7.946559
6.550048,10.847116,18.150789
3.007732,0.007547,-2.554995
5.738482,5.708096,33.933470
14.982628,12.774247,9.779569
14.637945,15.044150,18.199304
1.738112,1.770269,9.370088
9.292853,8.882168,47.357337
-8.901458,4.246828,-6.145460
-4.772064,-4.679211,5.737174
-6.097371,-6.079458,-2.583779
-6.442385,NaN,9.682561
2.377848,2.552057,2.982211
16.986028,32.417284,30.798211
0.694870,5.484934,7.782427
3.811388,3.820134,6.460795
-12.450589,-12.672860,-9.898265
10.172121,10.314749,42.053732
0.817777,1.051859,0.652694
17.144888,17.616088,17.372569
9.882498,9.869164,3.882712
-6.826318,-6.870845,-13.031078
-1.759998,1.328708,11.516447
-1.150458,-1.454684,12.631340
-8.925918,-8.834580,-22.528236
-4.125907,-4.074258,NaN
8.415905,9.330355,28.356301
-2.970194,-2.934255,-0.083041
2.152050,2.190126,1.379567
14.014587,13.963602,15.086133
13.505862,21.846969,38.393002
-5.626786,-5.685006,-10.695210
1.472726,1.726948,-7.261797
4.162942,4.403183,45.990644
7.238887,-1.140251,1.277715
3.581422,3.683639,8.716318
-6.407554,-6.378184,-6.619255
7.994521,8.076317,54.657794
4.018479,5.924361,6.180129
-8.621707,-8.480610,2.769933
12.931553,13.154188,16.725408
0.158187,NaN,NaN
-7.831874,-11.328998,-10.798897
-6.949448,-6.931048,19.413405
6.868493,6.764922,13.293346
-7.119270,-7.072471,-12.836291
-5.628008,-5.848904,5.179578
2.740186,3.035583,-16.285748
-0.398854,0.319160,28.556643
-6.898133,-7.131028,10.443015
-8.794761,-8.724439,-7.179918
-1.153309,-1.135022,0.289781
-0.263901,0.230226,0.868861
4.989150,4.803750,18.767001
-1.209719,-1.127420,-1.582294
9.037948,10.430721,9.234452
-6.826964,-6.828753,-7.284262
-5.782182,-5.724765,-0.327719
-0.436716,-0.422115,NaN
-5.444226,-5.598416,-4.865645
4.255637,21.659801,39.132107
-8.527823,-8.556048,-9.260482
3.320439,3.533174,-1.921664
-8.837051,-9.029605,-41.425217
7.823371,3.045498,-2.716583
2.228184,2.345243,-10.282314
-3.095482,-3.048245,9.577815
-12.584949,-12.883168,-28.843708
-15.928666,-0.710765,-16.031491
-13.714374,-13.661065,6.482658
-6.878359,-6.873468,-17.399228
-6.351177,NaN,10.373359
17.311543,17.734122,22.441397
-10.092709,-10.587722,-11.518734
0.473134,5.266238,10.540190
-6.080652,-6.076915,-3.552998
5.006214,5.150444,12.656854
1.017213,1.098167,-20.612156
14.248717,14.169734,18.074630
-1.528831,-1.586847,4.149097
11.184369,11.265117,10.617832
5.460326,5.430602,5.360558
15.502554,20.977887,21.325355
-7.286011,-7.523523,-15.647485
0.018996,0.063624,-0.220319
0.415015,0.200988,-3.988281
-6.589305,-6.563813,18.970481
-2.745767,-2.675726,-1.067325
-8.067051,-8.255569,1.374049
0.078816,0.132060,2.055589
6.144500,7.528552,30.448498
-1.134750,-0.735501,9.949030
2.899961,3.111817,-2.733813
5.733464,5.703321,40.398636
6.998969,-3.248300,-2.934148
0.847918,0.912712,4.374789
-2.030524,-1.970839,10.326336
7.194134,6.729663,12.436563
11.616103,11.545510,17.374085
0.667358,0.733860,3.891934
12.357813,12.542698,17.172471
-2.772471,NaN,85.005743
15.279574,15.582574,28.605439
-8.497343,-8.520040,-14.862643
11.542514,NaN,11.597058
-9.173752,-9.137127,-13.984020
2.237924,2.383996,8.255904
10.425966,10.564158,42.018396
-2.686276,0.044287,-3.179547
-9.032455,-9.231135,1.205979
1.409879,0.804577,19.392473
-4.574366,-4.719119,-6.659071
3.574105,6.167535,17.955643
-11.488899,-11.536159,-11.782472
-5.655845,-5.512551,-7.427539
2.152433,2.062846,17.838162
19.712077,19.823675,36.126051
2.409022,2.378078,8.423141
-5.549662,-5.731595,-23.912634
-4.443813,-4.655237,-0.565707
-3.535985,-3.687302,8.161320
-11.199689,-11.331201,-12.696422
-5.626605,-5.525934,-9.103113
-10.994867,-11.240092,-33.613417
7.863103,-2.767352,-0.189068
-0.331459,-0.334978,6.106012
-3.352172,-3.176959,-4.059976
3.141519,3.081751,51.679935
-1.374105,1.802571,-0.603553
-16.023242,-16.053203,2.480786
8.685612,9.643855,17.484455
14.021492,13.938390,11.886707
4.931889,6.543478,7.476970
-3.848725,-3.740324,-63.964585
2.079079,1.402766,8.459329
3.371620,3.360471,11.246647
-1.641286,-1.699381,-5.248465
17.051974,17.262589,52.366884
2.957548,2.973310,11.564627
1.436550,0.418820,13.568810
2.850436,2.752062,9.684646
13.037188,12.954408,13.289784
3.203756,19.168560,6.580445
0.968967,2.150024,20.880974
-3.150258,-3.058493,-4.550895
-0.032612,-0.109725,-0.007622
14.995915,15.046991,39.569434
-12.672035,-12.717163,-15.115866
2.267793,2.316882,2.346005
-0.980928,-0.959296,3.132904
12.454438,13.360007,15.003920
9.432997,9.640336,9.378853
6.136155,6.296421,-1.782398
-9.227672,-9.440263,-21.862062
-0.366018,0.230487,4.984274
12.401317,13.457857,16.557502
12.006861,13.330563,15.673998
1.220848,2.460639,25.050092
6.664312,19.612924,12.503290
-5.314964,-5.787854,-0.356984
9.981266,10.191014,12.616755
-10.245639,NaN,-3.176295
2.889576,2.388305,7.903528
-4.611211,-4.502735,-45.758971
-0.229006,3.771153,NaN
3.497919,3.498834,12.861726
-14.426790,-13.809419,-8.533975
15.552354,15.764988,31.514906
14.439412,14.378876,18.134531
9.079254,9.129929,13.540142
2.391066,4.832370,21.328706
0.574809,0.537788,1.670728
-2.212648,-0.346727,0.438111
-2.302223,-2.630228,-31.461131
7.573189,7.791715,-4.533342
-0.934656,-1.325630,-0.027654
6.778036,6.781127,50.573696
1.461094,1.470084,5.980529
-0.757635,-1.591866,2.321311
-4.752486,-4.947029,-4.711768
5.413381,4.888836,25.205257
0.712417,4.069987,3.335239
-2.832737,-2.683201,-6.087748
-10.894582,-11.155945,-46.711153
4.531984,4.550422,0.101131
0.694633,0.738848,-7.973640
3.241328,3.278021,42.645551
-10.607032,-10.905456,-10.880774
2.471217,3.585123,3.247535
1.582933,1.566814,6.577827
-5.485229,-5.443217,-12.548799
-3.083379,NaN,-91.246526
9.339000,9.439984,27.509836
-6.117159,-6.067454,7.298368
0.603362,10.154446,3.550906
3.437651,10.995449,14.525081
0.370069,0.345047,8.161704
7.532664,8.164870,34.433059
3.229336,3.233382,17.518072
-4.911527,-5.196046,9.701815
3.021121,2.905514,3.377703
-1.579150,0.238352,-1.448254
-16.031044,-16.334140,-21.000697
-5.285082,-5.617000,-4.525295
1.188764,1.282595,1.074884
13.917614,13.977901,17.398526
10.138596,48.309125,46.699545
-1.687738,-1.638412,-0.157664
0.973360,1.002032,-2.111135
6.191873,6.058628,10.782994
12.654433,14.472801,25.270097
8.789009,8.974590,9.141227
6.509220,6.721570,5.863189
7.061820,7.004412,16.116030
4.996973,4.714126,-3.980168
0.665132,0.734687,2.948006
-3.373733,-4.189423,2.625485
19.552432,19.526183,24.358763
7.570167,12.428040,11.164462
3.085666,3.017313,25.798291
2.954044,2.758324,2.506971
-18.395381,-18.585724,-17.105435
8.612923,9.414887,25.142527
6.010588,10.568037,62.417483
7.307729,7.200707,10.557761
-8.138749,-8.641232,-13.866337
-9.795646,-0.145464,-11.508922
1.263970,1.417974,-10.402371
8.482957,8.397368,22.811741
-11.390390,-12.887468,-3.881838
0.285319,0.111455,-9.918830
-0.287681,0.004055,-0.374746
3.483491,10.437314,2.405808
-5.401002,-5.735121,-2.627209
0.025899,0.408085,-5.199397
-0.314634,-0.369648,-0.340719
3.670908,0.972896,2.136992
3.299591,3.313087,8.221702
-0.766607,-0.781641,-8.202363
-13.172302,-14.919176,-25.338664
1.898409,3.370127,66.185012
-16.175514,-16.448615,-17.526199
14.498414,14.756564,12.191397
11.084261,11.130399,38.035707
-9.189155,-10.247620,-16.219305
0.921167,0.991112,-4.515974
14.622772,14.926482,21.407717
-8.957995,-9.207337,-24.449612
8.905000,8.799411,14.384535
3.164977,3.079753,9.244310
3.351591,3.258138,3.401813
-2.020224,NaN,NaN
-2.674754,-1.165062,6.395679
-15.256887,-15.389582,-33.562197
-0.194556,9.573333,NaN
10.153989,10.107904,10.219937
-5.705500,-5.903249,-5.378148
-10.418513,-10.545854,-10.326534
-13.202260,-16.025756,-14.425720
-5.193453,-4.670521,-15.568024
-4.261783,-4.419633,-1.782850
-3.443447,-2.523259,NaN
3.320007,6.286536,12.233029
9.653060,9.542301,23.054107
3.327686,3.399489,2.451828
1.644987,1.582100,-13.581841
-0.838224,0.138527,35.576247
-10.517696,-10.502335,-5.648874
-3.773907,-3.851094,-11.849188
0.353418,-0.239691,0.686378
-3.072917,-3.234105,4.546194
6.887334,14.027331,15.390584
10.858263,11.160540,11.384764
13.553942,13.678806,64.300259
-10.285351,-11.104931,28.351633
-11.566092,-3.771496,6.866630
-0.293231,-0.226640,10.490754
5.579003,5.516031,52.689596
0.332708,2.761547,0.762631
-5.499821,-5.620966,0.311323
4.642254,4.534699,4.871784
-7.850004,1.918709,0.202036
-0.566522,0.568797,10.491102
3.519087,3.265311,-25.590953
20.635867,21.379464,25.621110
4.717234,4.790610,11.573704
0.551787,0.525033,8.056397
-4.103419,-4.095860,-11.998760
2.699525,2.714590,15.883546
-2.046109,-2.114952,-1.114621
-0.040342,-0.256529,-79.710815
-3.580591,0.194305,NaN
-2.730199,0.368464,0.276335
-4.415177,0.014410,-28.807131
0.579144,0.635622,-6.747974
-6.360668,-5.553143,-60.685688
3.210293,16.669881,6.106199
6.584362,6.584195,11.542602
-1.907822,-1.955180,-2.304549
-14.539007,-14.902489,-16.092542
-5.391642,-5.613830,-5.006099
-10.253263,-9.902137,-13.704661
-0.131062,0.074416,-7.397712
-1.299739,-1.437743,-25.080333
0.991552,-7.962376,-0.732545
-4.966358,-4.944758,-2.281385
-8.472964,-8.504234,-13.451697
2.503003,2.483752,11.850454
-10.795015,1.761057,-9.489548
5.924041,5.893418,18.133775
0.747193,0.694962,-17.572392
-16.846456,-17.019752,-13.971327
-12.782614,-17.722179,-14.684660
-0.283142,0.835708,45.246115
-1.378953,6.669066,6.734332
-6.589935,-6.683607,-7.468308
-7.571213,-7.751145,-9.486052
5.283530,5.571600,37.467525
4.779544,4.808547,20.928369
1.884158,1.376316,1.685828
-4.303917,-1.562062,-0.717546
2.742408,0.850927,1.392392
-9.401952,-8.312904,-8.204096
-4.635288,-4.974067,-2.761493
-9.563342,-9.525591,1.711441
-5.661972,-5.636815,0.667992
-1.040572,0.345991,6.472561
20.378945,21.465973,24.702899
-3.380640,-4.808991,-8.476477
-8.948951,-9.127827,-1.593017
0.165960,0.211218,43.870752
2.983088,5.231568,9.971450
4.784009,1.175017,-1.144785
-1.325985,-1.455318,21.666327
0.287414,-0.550929,-4.672636
-3.242877,0.278932,NaN
1.271013,1.343836,9.360800
-3.260525,-3.302041,-10.598150
12.573446,13.081701,16.917177
-0.925844,-0.929836,11.857403
-1.755303,-2.102918,-9.770539
10.347491,11.541971,19.218794
5.310658,8.240123,6.744936
-5.087101,-5.022364,-69.046139
0.659272,2.331671,3.089915
-7.393687,-7.349746,-13.327780
-6.401793,-6.601960,-6.380294
-3.773801,-3.727349,-9.901007
6.661459,6.709502,19.264749
16.520289,16.966726,20.477640
6.619375,6.092303,12.623754
-0.259994,0.011435,0.482464
-7.482673,5.911084,-6.465347
-2.928724,-1.871634,-0.107899
5.538447,5.704452,-5.796976
-9.669829,-9.727099,-20.395444
1.407287,1.927926,44.786157
3.977734,3.976664,9.384668
4.944043,9.344344,9.070724
7.887511,7.746674,8.254693
0.295697,0.222560,22.780658
-7.420092,-7.495902,-8.522967
5.094210,5.295819,-2.148920
-16.998750,-17.292854,-26.334963
-0.424372,-4.376751,3.198495
-11.543231,-11.762597,0.453169
-5.904315,-5.822959,14.914731
7.006460,10.417130,5.549436
-4.184544,-4.100363,2.724226
-5.417030,-5.320389,-1.074233
2.038476,1.907793,1.769397
-6.086028,NaN,-5.713434
7.604059,7.612387,12.242696
-10.651024,-10.694329,-28.367232
-1.221473,3.908195,6.513265
-4.767503,-4.814813,-7.852002
4.520567,4.678995,8.726321
3.489202,3.666417,-7.679922
-1.301339,-1.360118,26.703642
7.328440,7.296013,7.283102
-4.888144,-1.105330,-9.375270
-4.120672,-4.750268,NaN
-7.546574,7.333123,-5.659415
-5.698281,-5.994284,6.049393
0.892364,1.039934,0.521241
10.177872,10.170149,13.037209
-11.384938,-11.410093,-11.250848
-6.841247,-6.809249,-2.246705
14.130118,14.325506,-2.689622
3.625453,3.601461,6.146164
0.399549,0.312163,16.172566
-9.758058,-10.573836,-11.677736
7.992984,8.207076,3.679974
9.607483,9.631683,46.227961
8.023937,-0.109378,4.938536
7.046097,7.131550,15.485772
-8.764717,-8.611415,-24.476841
5.776874,9.919846,56.082065
0.747288,-0.024496,6.712704
-0.173012,-0.150623,5.455373
-6.208777,-6.196577,-14.752313
-1.467077,NaN,NaN
3.585959,3.557045,4.300532
-0.093648,-0.147110,33.734380
3.909062,3.736551,9.635267
25.414696,25.755814,24.531385
11.874324,12.040299,6.134713
-6.808711,-6.783383,-2.514209
6.636646,6.688334,20.878948
-1.041597,-1.112816,-0.956702
7.597898,7.499726,13.430491
-9.907742,-10.650562,-21.336955
20.871057,21.218504,20.114006
-1.816018,-1.411881,18.521491
12.999547,13.146436,12.920183
-0.476994,-0.378300,-1.201982
0.154357,25.235990,2.696301
7.431212,7.439894,11.854720
-14.478986,-14.788035,-17.027931
2.215988,2.007479,5.050905
7.255534,7.430103,20.284967
7.633880,7.814707,7.477855
4.355186,4.382026,-0.014741
-2.300905,-2.397288,-11.765926
8.276565,7.516053,6.986401
2.398879,2.511038,-7.318268
2.722328,2.751023,3.991703
2.090387,0.459521,23.619415
3.811602,3.604947,8.529414
-1.879591,-1.856677,10.965856
-5.976320,-5.924952,-15.598806
15.007889,14.914125,28.193972
-8.537051,-11.832233,-12.768618
3.959949,3.941455,17.657382
-8.394862,-2.384447,-4.924056
-5.394770,-6.205584,-6.403100
-9.976841,-2.904519,-13.128681
-1.794269,-1.661116,-10.263348
-3.945584,-5.123711,2.440275
11.121142,11.303199,16.555951
8.188669,8.104465,17.282572
2.383266,2.382757,0.645359
-1.583852,1.737757,4.342663
2.472226,2.226830,38.130610
3.729911,3.822315,-9.866985
-9.484753,-9.874853,-16.751142
-0.364910,-0.170277,27.893733
6.298759,6.290993,11.257022
-12.104566,-12.352685,-16.437795
2.559048,6.173359,5.727791
3.472954,8.128967,-20.816793
-4.586979,-6.272905,-5.125897
5.935499,-0.010597,-3.785063
0.630202,0.792485,-69.239378
-0.711532,-0.624710,-3.536861
13.946384,14.313662,20.568684
-3.693084,-3.687178,-2.287076
-2.104331,-2.191787,-24.906176
-0.643902,3.181330,10.321482
-6.966130,-7.017615,3.931598
-0.058579,0.538536,-4.859568
-1.671037,NaN,NaN
-9.650143,-14.287959,-12.581150
-0.321587,-0.515251,24.820881
-7.693781,-0.510880,NaN
-5.782632,-5.768509,-7.314877
-5.489929,-5.681941,-2.201484
-2.087129,-1.981631,3.376357
3.875583,3.833069,12.250165
-6.892230,-7.119524,10.638398
-3.165409,-2.171130,48.586776
-2.955491,-6.523134,-4.282182
3.081631,3.435775,10.753493
4.705258,4.514338,35.290785
2.300620,3.369044,1.552386
-2.404336,-2.387103,NaN
-0.244311,0.222588,26.972068
-12.782150,-12.820306,-12.336345
-4.388113,-4.556639,-11.246834
1.551128,2.141592,2.166028
1.338288,2.564519,-41.288273
8.699869,8.887048,8.737677
2.081578,-7.435457,-5.904778
3.157514,3.004650,64.425699
10.016262,1.060405,-0.935819
6.602838,6.689284,NaN
11.627236,12.752751,16.435852
-0.472388,-0.436468,6.909760
3.343556,8.262974,3.311824
10.451304,10.455860,10.698883
4.759520,4.600452,18.677377
-10.980062,NaN,-31.461748
2.857833,5.411718,9.129670
-5.459013,-5.388644,-11.419375
