phiSim, phiPrep
0.639869,12.612853
7.022064,7.019019
-4.375645,-4.246920
14.200587,16.242756
0.669114,0.544470
-12.595691,-12.752656
-6.447827,-6.358992
4.114705,4.004087
3.443234,0.040625
5.760451,5.851249
-14.909015,-15.937234
-1.153331,-1.839514
6.652278,6.455896
-1.619984,-1.595563
0.564933,0.572500
3.644267,NaN
2.251668,3.379527
-0.366838,0.089629
1.200992,3.288873
-1.576716,2.804734
-5.854837,-5.656251
-9.165579,-9.254694
-1.085408,-0.618801
2.784021,2.488554
2.015005,1.968317
11.944174,12.811255
-12.469806,-31.075464
5.224725,5.032817
3.411096,-2.656737
9.445894,9.387159
4.969918,23.059151
-5.218694,-5.187182
8.648817,8.672830
-7.134611,-7.315244
7.001052,6.952438
-16.822570,-17.129399
-13.683101,-13.637665
-2.406709,-2.550243
2.420659,0.323924
-0.096975,-0.055559
-10.303912,-10.339274
5.370905,12.016373
-0.777752,-0.017428
-5.942490,-5.536006
-0.712014,-0.000796
12.053376,11.907645
9.294845,9.395386
-1.442152,-1.382786
-6.982018,2.079726
-6.804918,-7.490970
0.859380,0.888388
8.359496,8.589882
-6.454484,-8.200826
-13.990344,-14.323252
-2.175211,-2.302438
-13.182980,-13.770277
-4.797436,-4.883007
2.153922,2.123653
14.959830,15.175622
-6.725662,-6.707471
13.280241,13.399989
3.597284,3.597624
-3.394139,-3.213759
-8.311263,-8.476902
4.417891,4.300985
13.795788,14.046524
5.338521,5.549880
-1.832258,-1.957940
8.776365,8.934232
4.632262,4.728773
-2.080847,-2.037252
6.991186,8.869380
4.640661,4.512427
2.842263,2.766908
-4.806690,-4.792779
-3.176772,NaN
0.510156,1.097505
-4.448773,-4.331481
-2.747652,-1.465114
3.884006,3.903884
12.988035,13.126833
4.577175,5.012181
-5.621332,-7.240102
8.698217,8.726484
-6.479234,-6.672216
8.433862,8.362623
-5.990976,-4.927113
0.301958,0.033063
-7.659366,-7.566954
12.520044,12.530291
8.814143,9.129839
-0.932185,-0.906345
4.695142,4.669707
-6.266190,-6.428116
12.878659,13.375470
-0.056939,1.279762
-6.479143,-6.393813
9.117395,9.139989
-5.785247,-5.677064
-4.690293,-4.692268
-6.326867,-6.270657
4.491437,6.237059
2.939162,3.008180
6.254004,6.154464
-0.887565,-0.940959
0.472400,NaN
4.856809,5.376437
-7.083252,-7.080717
-7.966428,-3.849314
8.625045,9.613746
2.819992,2.979801
16.912216,17.126580
-3.233283,-4.130062
4.838802,4.818365
12.503553,12.380278
5.448148,5.414281
2.758231,20.004858
-0.126261,0.088661
6.988171,7.185099
1.675053,1.600734
-4.311651,5.759925
6.133813,6.120732
-7.064839,-7.143833
-2.229600,-2.390577
-18.784638,-19.145858
-0.868277,-0.851905
16.790103,17.205918
-8.309518,-8.480952
-5.896270,-5.761866
-1.582159,-1.627454
6.830203,6.972773
10.923571,10.809837
-4.079811,8.844244
-4.241268,-4.126714
-1.661193,-1.533239
6.699692,6.637341
-0.290296,0.072181
-0.525675,-1.129338
-3.021480,1.295636
2.349944,7.279248
-11.464003,-11.679982
6.917639,6.987634
-0.608915,-0.131249
-2.940181,-3.025968
-5.263583,-5.444645
3.391468,3.405233
11.595578,14.774457
-9.319008,-9.848566
3.840105,3.936433
-2.061887,-2.037981
-10.335114,-10.376379
6.892402,6.884295
3.906061,3.903222
1.942963,3.914705
-11.124580,-11.345263
1.758381,7.618794
-2.001498,-1.808515
13.466350,13.582019
1.016133,-5.584791
-0.349935,-0.461709
1.099068,1.160658
-16.549783,-16.748616
-3.558991,8.131576
-4.854475,-4.777294
7.114838,7.109871
6.983782,6.883806
-13.658573,-18.610439
-2.531501,-2.437576
-0.129113,NaN
17.516649,17.686163
-9.119626,-9.312787
11.512673,11.638684
-4.431739,-5.788752
-2.206262,-2.279416
2.890609,2.792805
-7.160613,-7.501634
-8.906561,-0.163730
11.782827,11.664739
5.938358,6.089726
7.373761,7.299366
-10.074404,-10.139081
1.736956,1.726553
-11.572804,-11.836219
-0.813391,-0.974854
7.383057,7.341949
-6.242111,-6.325200
-11.866059,-11.871390
5.390261,5.358727
-3.647466,-3.502386
4.572275,4.648907
-9.063723,-8.522029
-6.884224,-7.109939
-14.832123,2.311467
18.197088,18.446576
9.416184,9.585596
-2.572040,NaN
2.479984,4.235405
-2.696278,-2.586517
-7.815899,-6.561224
5.966515,6.012997
-7.553767,-7.730330
-4.259342,-2.403928
-4.066071,-5.268596
4.875681,4.841394
-8.562342,-8.788753
14.577998,13.987705
-0.561902,0.959990
-2.761949,-3.088995
-9.866574,-9.836394
-16.678745,-17.041711
0.063561,4.617158
-0.888369,-0.837142
11.670399,1.645406
-10.935624,-11.370602
-12.750802,-13.040653
-4.263662,-5.442173
0.419088,0.676875
-7.843927,-8.058984
-6.610859,-6.494831
-11.124432,-4.797333
1.518793,1.555235
-10.919955,-11.223307
-2.069022,2.705345
3.662810,3.594630
13.625156,13.829529
-2.402366,NaN
11.012544,13.376478
9.381100,9.372946
-4.604170,0.151185
1.863960,1.996293
1.502957,1.597842
8.064085,8.270096
-1.053339,-0.625864
9.730373,9.840084
-5.992246,-7.639484
-0.043529,0.354192
-11.832595,-14.246056
4.377789,4.187901
5.711733,5.813530
-6.822944,-6.306395
4.603676,13.091716
-3.772807,-3.734601
-3.421322,-4.985097
7.792978,7.539773
-6.129436,-7.037826
14.239861,14.513762
10.411470,3.837140
-7.206410,-7.428470
3.735862,3.790043
-3.987881,-3.972825
15.888727,16.126863
-6.227293,-7.335818
-2.199489,-0.049413
6.414675,6.228660
-3.114215,-2.903557
-2.324693,NaN
-0.331857,-0.619253
-16.736427,-16.880074
2.173016,2.083324
7.577531,7.625249
-1.770477,-1.806915
-0.963084,-0.919187
-7.600066,-9.534889
3.584625,3.542182
12.220207,12.386002
6.617023,6.577540
12.965648,13.939225
0.257421,0.159566
-3.980891,-3.848651
4.227941,4.384317
10.522456,10.781427
0.002872,-0.015549
2.425951,2.461790
0.869459,2.432245
4.047168,24.239398
3.504893,4.748207
-7.848028,-7.791016
4.300644,4.217807
2.042582,-5.079496
3.394959,3.480151
0.513607,0.617621
-12.891412,-13.149544
7.421300,11.575744
-0.520671,-0.525205
-5.494958,-5.718134
-13.808338,NaN
-9.166752,-13.386192
-9.987337,-10.772196
3.444116,NaN
0.884777,1.444890
0.588312,0.564520
-5.764392,-5.763209
1.315452,1.076567
16.041223,16.492537
-3.998842,-0.566088
7.638394,13.759846
-6.557407,8.190023
0.062503,-0.509816
2.420268,2.487401
-9.809951,-9.897440
8.038072,8.149750
6.728958,6.710803
-11.531541,-11.795626
7.563797,7.297883
7.889803,7.309134
1.846091,7.752917
-0.109142,0.003200
1.625113,1.405211
-9.988805,-9.549138
-3.088930,-3.096192
9.086773,9.314007
-12.103549,-12.362071
-4.609935,2.352453
3.786812,3.709795
-3.371118,-3.299473
1.731045,NaN
5.774910,5.714471
7.381737,6.423039
-3.538763,1.284563
10.540542,10.518715
1.688719,1.781232
0.543761,0.637436
-5.611394,-7.217877
-4.789662,-6.212528
1.012774,0.872509
-0.040378,0.109488
-9.542388,1.147852
-1.629017,-1.402527
3.140673,-0.334056
-5.178957,-5.125332
-5.972420,-5.917512
3.181878,3.193779
6.750634,6.740654
-9.182440,-11.961496
-18.104305,-18.406677
-9.481294,-9.525643
-4.600186,-4.473542
-2.404406,-2.570957
9.401569,9.574045
-13.781337,-14.069305
25.281500,25.493181
-2.489444,-2.564963
5.268753,5.141599
-1.763763,-1.744025
8.583885,8.655036
4.729737,NaN
-4.343549,-2.074727
10.346935,10.351683
5.085026,4.951463
6.231707,6.258059
-3.131685,-3.215105
-10.459617,-10.605666
-3.327959,-3.671853
-19.358085,-19.809041
8.727998,10.041716
-2.591142,-2.078072
-7.488077,-7.698419
-1.861232,-2.190876
-7.510322,-7.397298
-11.025096,-11.129990
-20.640135,-10.619154
1.720483,1.709874
-8.429992,-8.634179
-14.252765,-14.611963
1.536165,1.170621
-0.936901,0.249904
10.017677,10.335100
-2.949627,-2.759529
-14.472179,-14.550294
-3.885202,-3.879968
-2.551404,-2.279730
5.731062,6.727274
-8.650336,0.855881
-2.729859,-2.674405
-6.711425,-6.672614
6.606116,6.386363
7.906424,7.844013
9.634674,9.118331
4.254831,4.096468
0.963334,3.033009
-1.964886,-1.997641
1.629927,1.721678
-2.888992,-3.614341
-0.983502,-1.070975
-3.207402,-3.398581
12.009491,12.453160
13.991066,15.995494
-2.521573,-2.565964
-5.726402,-5.575194
1.861996,3.196090
9.381503,16.590659
7.656174,7.645712
-9.984591,-10.206738
-5.662925,-5.813436
-9.528055,-9.759543
-0.149372,-0.106555
-12.952507,-12.922074
-1.144767,-1.287180
-0.592029,-0.660189
15.549389,15.940709
14.114032,15.057514
-4.886193,-5.051141
1.923134,1.620126
6.069692,6.038132
-4.949384,-5.397125
-0.896357,NaN
-2.582423,-2.580820
7.526172,8.790179
9.011587,9.430517
2.591021,9.306712
8.879011,9.043205
-4.063884,-4.049382
0.458276,-0.263241
-9.693183,-9.911616
7.512885,7.421686
5.145056,5.753029
7.287921,12.148303
-0.360184,0.195752
4.874067,4.992190
-3.716242,-3.672242
-4.507998,-4.368975
-4.915626,-4.878916
-7.858429,-8.086870
-1.239758,-1.387130
9.285659,12.511388
-1.875117,-1.892912
7.909914,0.597050
6.984391,6.921676
1.333209,-5.514142
1.313162,1.403439
-2.649404,-2.589279
8.385486,8.381233
-3.164447,6.620175
-1.944510,-1.939917
2.137126,1.910516
5.740116,5.680870
-1.879080,-2.766845
-6.617485,-6.602373
15.381303,15.531169
5.417982,5.493692
0.665633,0.648857
-2.697341,-2.496810
0.752858,0.745110
-8.507720,-8.472618
5.275337,5.088306
-3.112960,-6.909784
-0.453512,-0.520487
2.486297,2.220598
-2.033327,-1.948699
-9.115022,-9.374684
4.015484,3.814802
-5.205287,-5.185031
11.230099,11.298860
-4.475021,-4.667719
10.831418,18.364318
1.397091,6.014702
6.593046,2.497390
2.697289,1.940489
-6.217577,-6.109680
-5.038616,-5.025817
-6.851801,-6.757188
6.531319,7.718795
6.758937,7.216467
1.317492,1.313274
-1.745686,-1.680054
-10.282372,NaN
6.992471,8.705033
-6.676206,-6.640462
-0.363125,10.628234
3.015827,11.893828
-10.253989,-5.808466
-3.713949,3.033361
-6.764834,-8.566445
-2.472608,-2.540670
1.700560,1.111945
15.052164,17.192236
-4.626608,-0.245077
-7.131570,-7.390499
2.257788,2.341132
-3.526163,-3.558374
6.122387,7.440613
3.403429,3.410086
-14.844962,-15.138578
8.958972,8.626593
-0.222931,-0.286774
-6.859525,-6.926537
3.761608,4.223554
2.429230,2.272542
7.982839,-1.163385
11.274634,11.539379
-6.774094,-6.748445
-2.600332,-0.127166
-11.141266,0.284100
-0.778190,-0.769920
-9.525114,-9.608884
5.290632,NaN
-12.624582,-17.605796
-5.553309,-5.520389
-1.107298,5.147319
-7.461774,-7.418631
-4.166153,-2.838047
-0.046282,-0.007698
2.278989,1.206447
5.450933,5.411816
-6.195756,-2.857447
7.889993,11.482582
-15.245094,-14.724370
-11.416016,-11.453371
-8.965615,-8.620575
4.460617,4.286421
4.396153,4.830363
5.228040,5.231753
4.115155,4.111567
-12.656107,-12.991117
4.513820,46.054686
-7.955120,-7.980490
5.672814,-0.425374
-0.219992,-0.373424
-6.896018,-6.801764
12.386316,12.840210
1.253683,1.307437
16.492689,16.290092
-11.285318,-3.807639
6.812828,5.451315
5.543893,8.345963
4.274538,NaN
-2.348264,-4.244288
4.570658,5.171653
-9.870564,-0.292276
2.572616,10.428568
-7.215691,-7.396160
-3.336957,-3.418619
-1.578146,-0.237608
-5.432531,-5.487740
-12.367080,-12.686414
10.235847,10.397817
-1.132629,-1.341296
2.032280,2.209370
4.612996,4.738398
1.447375,1.332200
0.236094,2.333704
1.448008,1.447943
0.681543,0.709857
-6.762797,-6.932563
9.095280,10.296642
5.419526,5.512949
4.809025,0.152785
3.403840,3.253478
-8.799187,-8.669433
6.395764,6.498489
2.559751,2.602616
4.424933,7.643259
-12.860341,0.620502
-11.450165,-11.448192
9.348110,9.494983
-0.745591,NaN
-2.765184,-4.061070
-4.542048,-4.410294
-7.780748,0.063019
5.377079,5.453105
6.283370,6.392137
-5.910918,-6.459133
8.709385,8.636307
-2.746171,-2.818884
-10.138610,-10.410078
-13.854733,-15.906704
-14.960244,-15.179869
-11.293133,-11.370689
-4.835852,-4.693684
0.336673,0.509814
7.441102,7.521539
1.773395,1.757457
-0.432914,-0.540273
1.519899,1.547063
18.632159,19.623854
-9.006278,-9.310975
-4.995469,-4.865803
6.347355,6.294798
4.285931,4.307060
-11.337186,-3.609555
5.106386,5.216119
-4.029396,-4.180382
0.066210,10.042127
-5.983732,-5.818674
6.497154,7.309515
17.841307,17.794595
6.574401,6.541117
1.500395,4.556025
8.934889,8.987193
4.153219,4.176369
3.012484,3.161668
-6.877259,-6.839286
-1.935332,-1.886328
0.720072,0.633013
3.173350,3.064232
5.241748,5.199199
-4.121402,-4.818035
17.188847,17.061035
14.262096,14.394600
8.497260,8.428102
8.363566,9.249341
3.128846,3.132901
3.347679,3.365310
-9.853065,-10.171684
2.156861,2.054126
-7.453799,-7.368622
9.790024,5.522847
6.111209,6.074173
-18.031062,-18.056994
4.670625,4.756185
-18.486654,-18.758321
7.680385,7.915114
-1.928095,0.560522
-14.261732,-14.223461
-4.810750,-4.827920
2.070760,NaN
-7.764311,-11.236571
-0.985868,-0.954838
5.732664,NaN
6.637773,6.678755
-0.948851,-0.992636
8.013819,8.212926
-5.847646,-5.948876
-7.661713,-7.892949
-8.643628,-8.865861
2.025195,1.996470
-2.531890,4.504387
2.618504,2.337415
-13.045599,-13.076115
1.287810,1.132284
6.089984,6.516695
-1.343417,-1.303458
6.704177,6.710759
-2.852825,-3.048660
-10.176713,-10.415170
-0.801420,-0.032095
-10.542698,-10.574267
-1.674002,-1.788005
9.966352,0.295846
-2.076419,-2.099491
-12.098709,-12.283569
3.028786,2.900350
-0.289106,-0.103399
5.318211,5.284561
-2.798293,-3.224506
5.370318,NaN
1.453276,2.530106
2.537306,2.488916
7.049437,NaN
1.158084,4.150599
7.138815,7.260028
0.863895,0.935957
0.787025,0.716557
10.013334,10.171521
-10.552581,-10.819867
-7.900111,-8.308857
-4.978721,1.021845
9.713744,9.580438
-0.618443,-0.519076
-0.019877,-0.099438
-12.554401,-12.914768
8.389884,8.421842
-1.480011,-1.148651
-5.187312,-5.337297
-0.538214,-0.619040
2.112340,7.425710
-0.518259,-0.300529
2.558105,2.314950
-6.805591,-6.720422
-0.865134,-0.870845
-2.422929,-2.437704
9.894493,6.825827
1.216957,1.003087
-9.071430,-8.877571
1.171552,1.027329
-3.236702,NaN
6.259897,6.210288
4.119482,6.371899
6.615676,6.525685
-3.184247,1.309803
-4.056140,-4.179496
11.224236,11.366395
-1.237787,-0.768703
-3.067400,-3.145345
-5.170979,-5.371643
2.894786,0.714477
6.374562,7.273443
-2.269037,-2.626182
11.770779,11.885679
3.112024,2.977641
-3.328560,0.117222
-12.710115,-14.069863
5.018305,4.987563
11.726628,11.673303
0.629349,0.546360
12.141114,12.354904
2.463325,-3.850186
1.585194,1.420087
0.812240,0.906945
-7.522682,-7.560181
-1.351203,-1.285632
2.656199,2.692744
-9.071393,8.690837
-1.681792,-1.649453
6.135521,7.686765
3.486512,NaN
6.881495,6.826337
-14.490405,-14.599259
-5.655777,8.881753
-0.026603,0.851564
0.308675,0.290848
6.346076,6.407655
7.729592,7.477766
-9.577718,-9.773428
4.152301,3.965581
8.288793,8.218674
7.831789,9.588372
0.524906,-0.040868
8.373872,8.623215
-3.769272,-3.741232
4.908934,16.360328
9.565089,9.593415
-4.910885,-4.922360
-5.341081,-5.501901
1.507934,1.334036
0.374922,0.986624
0.173867,0.401930
-2.399141,-2.536827
1.857397,-3.976159
-7.174125,-7.195345
-1.352393,-1.286098
-0.073843,-0.104123
-14.858416,3.032906
-4.042789,-5.151640
3.521587,3.371259
10.227645,10.141810
-0.935804,-0.379362
4.873065,4.829320
1.417738,7.781876
-8.222839,-8.169483
4.883493,5.033775
-2.006753,-0.110019
12.288084,12.263799
-11.277740,-11.735461
8.020821,7.918866
6.780208,6.757915
7.281404,21.446480
-3.911081,-4.336409
8.670075,8.883867
0.780967,0.579787
8.285228,8.756599
-2.275836,-2.219137
4.373851,4.350420
0.721643,0.749696
4.859305,4.848291
-11.314834,-11.465244
-11.089633,-11.124055
-3.615245,-3.847774
-0.284281,-0.274347
-11.768079,-11.979338
-8.551914,-8.603890
10.401695,12.118033
2.413957,2.467464
1.082598,1.085088
-6.823784,-6.832557
1.374651,NaN
-9.766420,-10.188353
-4.254067,-4.142074
-4.028149,-1.928594
-8.669721,-8.601353
-6.615479,-6.811829
-1.872016,-1.783374
-2.704004,-2.567486
-3.614758,-3.853902
-16.406938,-16.971657
5.785877,5.842406
1.666764,10.964283
-1.287288,-1.586091
2.692556,2.774986
8.820459,9.654628
-4.677407,18.285583
-1.907387,-1.891980
0.711117,0.443040
8.530757,8.422840
-4.708805,-4.916869
5.703306,5.786682
10.167223,10.471200
-2.864244,2.451404
-5.688226,-5.572387
-2.186593,-2.224699
-4.029701,-4.305567
3.310865,3.485792
-7.874228,3.876106
-7.349679,-7.396822
7.165679,7.190626
10.451406,10.450257
7.569034,7.571772
1.808572,1.458769
0.931265,12.144534
0.176136,4.460011
-15.051750,-14.101899
-5.088244,-5.081201
-9.292151,-11.493947
6.003015,6.005186
-5.236310,-5.441853
5.225152,5.183552
2.798370,15.290461
-2.322607,-2.656470
9.076271,9.282028
6.371378,6.254794
0.106103,7.533999
-4.484741,-4.454368
0.174696,1.428833
-3.019302,-3.204699
-9.146541,-9.401648
-15.416872,-17.666131
-10.860165,-10.894134
5.758206,5.715109
-17.235874,-17.261218
-5.901469,-5.898078
-7.580166,-7.587324
-5.401779,-5.595352
-2.930993,-2.196391
12.878217,12.805752
-1.793327,-1.719748
1.041678,NaN
-12.672044,-17.604005
4.441638,5.031385
-6.306449,0.799116
3.025739,3.065006
0.656879,0.640829
5.460782,5.568837
-1.112423,-0.135982
4.749463,4.725796
-8.294199,-8.507630
2.349080,0.605149
-3.722757,-3.915798
10.539567,10.459317
3.706943,3.818428
-1.453964,-1.446516
-3.309095,39.790160
-4.856389,-4.822845
-5.625146,-5.816342
0.254542,0.231851
2.771533,3.957525
-10.588991,-10.597494
-4.749647,-4.604046
6.405910,6.348200
15.393674,12.332022
-7.661261,-7.718892
3.200477,3.238303
-2.127597,-2.216139
-5.564695,3.025631
2.272521,1.567203
-3.088551,-1.490855
3.178608,NaN
-12.681824,-17.613781
9.574784,9.614351
4.664153,4.508279
-2.566023,5.054682
9.092559,9.270480
-2.194100,0.051379
-11.042747,-12.328978
-4.398883,-4.529985
12.429236,10.559846
-1.400690,-1.267580
-7.461259,-7.682339
1.544340,2.303210
-10.066083,-10.051406
-4.827090,-4.849416
-13.827857,-13.991541
-15.652314,-15.736488
4.366107,4.345101
1.399347,0.397650
0.545652,0.542576
-1.964984,-1.989267
-7.488668,-7.408730
-0.293396,-0.433209
4.674156,-1.893741
6.578027,6.670181
-0.356866,-0.280742
-14.381903,-15.458946
-5.111214,1.829176
10.461956,10.455918
-4.136758,-4.249886
3.728158,NaN
-1.429807,-1.450630
-4.098486,-3.994244
-4.270099,1.697992
10.668846,10.632263
-3.552297,-3.628812
-9.137702,-9.234228
-8.788013,-10.805389
-3.223602,-3.320195
-0.763620,-0.973076
0.641161,1.547002
-0.980050,-0.333392
8.676147,8.511537
12.349589,12.460105
-4.170356,-3.276776
4.685690,5.828776
-5.642718,-5.592088
0.109247,0.134832
-0.260253,-0.322216
0.697250,0.691194
-7.115915,-7.173071
8.961753,3.896497
-4.653620,-1.090834
10.796703,10.971694
-6.462303,-6.492635
-15.682057,-15.900396
-6.943320,-7.161374
-12.356162,-7.740231
-6.318077,-6.296123
-3.211389,-4.135432
0.448312,NaN
-6.835129,-10.472526
11.906725,12.737662
0.361087,9.813532
5.182752,5.255127
-8.777216,-8.945044
-10.653620,-10.787195
-8.035900,-10.032913
17.481559,17.968633
5.045669,4.853820
-16.160356,-24.608047
8.311408,22.940870
3.100215,2.830533
6.368176,6.547476
-0.531450,-0.257286
7.797346,7.912037
-2.827778,-2.762518
1.056163,1.088970
3.297711,3.228926
5.442279,5.140070
0.087065,0.056489
6.931046,2.849306
6.027282,5.989212
8.434570,0.296373
-6.139473,-6.159154
-10.100501,-10.131103
0.682584,0.595632
3.676267,3.588214
-15.066403,-15.097373
-0.809853,0.484646
-4.851880,NaN
7.540232,7.429888
-3.583859,-3.473925
-11.019056,-10.550036
-11.698849,-12.229190
-6.885654,-7.085711
11.217705,11.364299
-0.007326,0.171721
6.752349,6.719493
-0.778559,-1.002258
5.332539,5.291758
-5.700674,6.656898
-7.608616,-7.854461
-2.382861,-2.344151
2.173979,3.167840
4.611642,7.359890
-11.666111,-11.674919
10.566631,10.590634
4.230525,4.144449
13.014251,13.725635
0.335935,0.888139
-9.253545,-9.263136
-1.880889,-2.005386
-14.259736,-14.340056
-2.861954,-2.863815
2.965812,3.240769
11.727967,11.654371
-6.820926,3.640268
-3.032636,-3.040425
-13.464511,-15.639307
6.551025,6.501612
-3.325661,-3.415264
0.399678,11.003554
-0.420960,9.625992
5.416309,5.489462
-0.809913,-0.859426
2.359847,2.549167
6.430047,6.480927
-1.251476,-1.328261
4.703524,4.541588
0.992864,1.018615
2.450698,-0.995697
-1.651135,-0.956691
13.366257,13.495052
-0.604511,-2.685541
-5.150865,27.745817
-8.264765,-8.260043
3.434475,3.441321
-1.344169,-1.505689
-19.571231,-19.957231
1.277341,5.773260
-7.657022,-7.589318
2.886336,2.804601
-6.918957,-9.767768
4.331270,4.410319
1.511208,1.545926
-15.118556,-15.542705
-2.257868,5.533536
5.650641,5.631313
-1.845062,-2.032552
-0.953812,NaN
-2.681894,-4.368415
9.837390,9.830052
3.929740,3.761051
1.785933,8.266668
7.665834,7.814642
4.566717,5.085490
-0.051673,0.096401
-2.132864,-2.214026
7.898633,8.351759
4.864347,4.795491
-3.473815,-3.938671
3.022316,2.746182
1.370838,1.474494
8.045404,10.248620
4.940201,50.294354
-3.719331,-3.676546
-0.815582,-0.841986
-4.537797,-4.742473
19.576571,20.155796
-8.683559,-8.705554
-1.886642,-1.675897
3.778381,3.729120
-5.100440,-4.999518
2.913800,3.034810
-12.535192,-12.715846
9.533951,8.721610
6.102730,7.570059
9.031226,9.029749
-13.889052,-14.079349
8.791232,8.799850
7.719730,7.740395
-2.270684,-2.182553
-0.449826,1.287936
4.106079,4.118895
-7.382222,-7.560553
-1.585463,-1.529987
4.470290,4.482075
-0.552609,-0.646161
3.029300,2.921403
0.391933,0.407816
-8.256744,-8.429240
8.482446,8.324801
11.337554,11.447378
-9.760208,-9.852899
-14.080362,-14.255718
3.163104,3.186143
14.326210,14.518897
7.411684,7.166634
-4.761702,-4.984829
-2.996030,-2.790942
0.513159,0.775328
-0.688208,-0.838840
2.121060,2.249371
3.236364,3.346223
-5.705581,-5.611388
0.297285,0.247333
12.327695,12.236383
7.021664,4.776348
-5.345994,-6.055992
-8.540522,-2.074981
3.162152,4.844215
4.214151,4.822311
2.847430,9.110263
11.770353,11.795684
-15.075679,-15.405804
-1.956304,-1.991103
10.984518,10.965160
6.448210,6.425566
5.922843,5.751859
6.532343,6.574271
-9.939404,-13.012751
7.149194,6.997724
-5.871131,-5.459161
-7.828188,-7.856545
-4.089266,-2.752101
-3.632876,-3.583769
8.294751,8.319237
1.960219,2.774884
8.998273,10.005841
2.702681,4.150662
-3.606377,-3.446909
-1.170864,-1.311241
1.479210,1.505764
8.849047,9.009015
-7.550051,-7.562220
5.436961,5.364883
-11.665499,-3.091932
-2.792190,-2.729548
4.584297,4.427718
7.714846,7.644267
17.430696,17.873770
-4.438269,-4.320129
4.467449,4.302023
-5.620817,-5.143352
0.884088,0.892933
-8.365189,-8.407867
17.140216,17.166616
5.983843,5.980007
-0.123276,-0.349322
1.410480,1.393242
12.153693,15.402466
4.789662,4.574638
-3.292684,-3.194008
-8.619960,-8.660675
-5.925182,-5.891595
0.113065,-0.115785
-13.259520,-13.530326
4.606214,4.634663
-14.244785,-14.500658
2.790396,4.755887
-5.073567,-4.950545
14.029386,14.166818
8.120318,-0.398641
2.060215,2.179635
-9.744015,-9.746588
5.520796,5.443396
11.183669,11.069127
-10.020654,-10.002600
-8.159246,-8.590500
3.642001,NaN
-6.886383,-10.547661
12.241114,12.292401
2.961377,11.514907
-1.208529,2.667499
3.632020,3.824017
11.213153,11.363765
-5.204636,-6.731288
-11.433076,-11.606328
-12.506967,-12.850735
-1.852475,-0.708885
0.701436,-2.054253
-3.978051,-4.321628
7.821327,2.492541
-1.644172,-1.638082
6.609305,35.668294
14.254586,14.317549
-8.350396,-8.554039
9.910234,11.558189
7.081684,7.229596
-9.284882,-8.514079
-17.399915,-17.375664
-4.056640,-2.990038
-2.293653,-7.327645
-0.289064,-0.299340
4.268138,4.313501
1.215757,1.027371
2.551457,5.466791
-2.567852,-2.515522
4.479418,4.350947
-6.772649,NaN
8.868796,12.992969
-5.264697,-5.224160
6.247424,6.157215
1.997653,4.330240
-2.004848,-2.052738
-1.601732,-1.555916
13.466785,13.410925
-3.685849,-3.795239
-17.132974,-17.449737
-2.478637,-3.201517
5.241134,11.939816
-0.950052,-0.005211
1.751124,1.841740
-14.809006,-15.080035
4.154147,5.069938
-4.410843,-4.399230
-4.250914,-3.353409
2.245763,2.054855
1.213669,1.447151
-7.650304,-7.699857
8.540422,8.742302
1.443303,0.825465
-4.843231,-4.737977
6.997757,7.089271
-8.745134,-9.333849
0.268863,0.207375
-0.991536,-1.182790
2.102871,2.046432
7.582950,7.615451
5.785191,7.115126
-3.700741,-3.824114
-4.650626,-4.534931
-15.116240,-3.835957
-3.970190,-3.895317
-1.972591,-2.007490
8.142714,8.337897
6.100750,6.153617
15.243261,15.645427
9.304653,10.207064
-2.497723,-2.541215
5.189234,7.793709
9.176031,9.005202
-3.725562,-3.599856
5.760601,5.635260
-0.178074,10.665871
-9.340047,-9.297996
-1.091065,-0.729596
1.203065,0.464443
1.238673,7.069690
13.667594,13.955552
-6.498600,-6.417096
-6.348791,-6.565594
-7.010329,-6.909900
-3.555089,-3.558601
-3.216561,-2.711543
6.922259,7.057596
-4.410646,-3.089627
10.477029,10.458715
14.721717,14.947492
-1.422030,NaN
-10.147459,-9.289555
5.235187,3.781531
-1.936464,-2.156832
-11.162869,-11.202850
0.669401,0.654599
0.322631,0.375943
-5.764068,-7.399446
-10.951212,-10.860354
-4.315950,-4.463353
9.694845,10.790887
6.975809,10.065746
0.307409,0.078542
4.854560,4.975871
19.587913,19.757214
2.116678,2.211567
-0.346331,-0.336972
-4.539124,-4.730280
-8.443873,-8.615503
-3.471245,-3.617582
-8.365902,-8.392569
-0.485964,-0.273259
3.689210,3.766538
10.327820,10.506195
10.422184,10.639486
-0.062056,0.009975
-4.081069,-4.251951
-3.776423,2.944317
4.127134,4.041408
-10.752569,-10.855976
-5.915565,NaN
0.709721,0.634320
-0.016615,0.795586
1.143927,4.673307
-9.694306,-9.695635
-12.724738,-12.954866
1.662573,1.758822
3.720735,4.458202
0.452284,0.384584
10.533702,10.330767
13.244797,17.905849
8.549571,12.151267
0.483578,-0.007569
-0.334572,-0.251897
-5.293568,-3.706335
-2.805682,-2.855018
2.670657,2.677630
-5.199654,-5.396849
1.658826,1.848911
-0.809650,-1.021623
3.899623,5.799709
3.912886,4.126427
-10.191430,-10.439537
-0.682020,-3.915803
-2.633435,-2.631230
-0.460668,-0.397838
12.062752,12.006386
4.483263,4.354437
-9.861471,-9.787625
0.297024,-0.029340
-4.013884,NaN
-1.439778,-1.567042
8.794001,8.690844
2.969180,4.308543
