WSS, time,phi
0.000000,290.185950,-34.994584
0.000000,290.289256,87.500738
0.000000,290.392562,-40.419639
0.000000,290.495868,-47.293902
0.000000,290.599174,-43.331853
0.000000,290.702479,-35.932944
0.000000,290.805785,1.933936
0.000000,290.909091,-11.064950
0.000000,291.012397,-21.514594
0.000000,291.115702,-30.777061
0.000000,291.219008,-48.861286
0.000000,291.322314,-33.787948
0.000000,291.425620,-2.084241
0.000000,291.528926,1.608799
0.000000,291.632231,-7.936956
0.000000,291.735537,-29.765767
0.000000,291.838843,-12.260874
0.000000,291.942149,9.308692
0.000000,292.045455,-15.344452
0.000000,292.148760,-76.458942
0.000000,292.252066,-0.208669
0.000000,292.355372,77.497317
0.000000,292.458678,74.636018
0.000000,292.561983,75.449943
0.000000,292.665289,81.926034
0.000000,292.768595,-6.866204
0.000000,292.871901,75.620665
0.000000,292.975207,65.353233
0.000000,293.078512,33.394440
0.000000,293.181818,43.022801
0.000000,293.285124,25.801002
0.000000,293.388430,22.454675
0.000000,293.491736,38.244752
0.000000,293.595041,57.017694
0.000000,293.698347,27.866342
0.000000,293.801653,56.695485
0.000000,293.904959,89.248385
0.000000,294.008264,84.484592
0.000000,294.111570,84.890668
0.000000,294.214876,-80.260006
0.000000,294.318182,70.046474
0.000000,294.421488,44.228095
0.000000,294.524793,64.680759
0.000000,294.628099,72.465867
0.000000,294.731405,77.450607
0.000000,294.834711,68.806473
0.000000,294.938017,-59.230101
0.000000,295.041322,-11.819285
0.000000,295.144628,-37.537714
0.000000,295.247934,-21.121954
0.000000,295.351240,-7.985699
0.000000,295.454545,-7.666144
0.000000,295.557851,-1.435723
0.000000,295.661157,-21.667351
0.000000,295.764463,-6.392753
0.000000,295.867769,-5.842167
0.000000,295.971074,-20.619275
0.000000,316.012397,-31.118092
0.000000,316.115702,16.229788
0.000000,316.219008,26.445642
0.000000,316.322314,-25.659516
0.000000,316.425620,-17.800265
0.000000,316.528926,2.516025
0.000000,316.632231,10.286184
0.000000,316.735537,67.822496
0.000000,316.838843,-81.070065
0.000000,316.942149,-59.232848
0.000000,317.045455,-55.115141
0.000000,317.148760,-53.820864
0.000000,317.252066,-54.780210
0.000000,317.355372,-80.583354
0.000000,317.458678,78.690112
0.000000,317.561983,73.111805
0.000000,317.665289,49.641027
0.000000,317.768595,56.587267
0.000000,317.871901,50.821568
0.000000,317.975207,39.635112
0.000000,318.078512,28.955682
0.000000,318.181818,12.951896
0.000000,318.285124,-18.290775
0.000000,318.388430,28.596985
0.000000,318.491736,52.651460
0.000000,318.595041,54.983033
0.000000,318.698347,86.347831
0.000000,318.801653,76.302785
0.000000,318.904959,51.090847
0.000000,319.008264,51.373539
0.000000,319.111570,42.662055
0.000000,319.214876,42.271642
0.000000,319.318182,31.100868
0.000000,319.421488,34.096296
0.000000,319.524793,52.424412
0.000000,319.628099,51.253943
0.000000,319.731405,58.188902
0.000000,319.834711,-70.726260
0.000000,319.938017,-32.136520
0.000000,320.041322,-87.702335
0.000000,320.144628,-80.316315
0.000000,320.247934,-11.400844
0.000000,320.351240,-31.817850
0.000000,320.454545,-61.091900
0.000000,320.557851,-36.743557
0.000000,320.661157,-79.484403
0.000000,320.764463,-82.385710
0.000000,320.867769,81.734779
0.000000,320.971074,44.824059
0.000000,321.074380,32.964738
0.000000,321.177686,23.499311
0.000000,321.280992,77.167244
0.000000,321.384298,58.640071
0.000000,321.487603,60.216855
0.000000,321.590909,53.411367
0.000000,321.694215,22.025666
0.000000,321.797521,16.007960
0.000000,321.900826,58.738351
0.000000,322.004132,59.714610
0.000000,322.107438,40.323496
0.000000,322.210744,47.126393
0.000000,322.314050,43.343833
0.000000,322.417355,21.434628
0.000000,322.520661,62.629046
0.000000,322.623967,39.798210
0.000000,322.727273,57.760725
0.000000,322.830579,44.581705
0.000000,322.933884,55.189445
0.000000,323.037190,-25.395698
0.000000,323.140496,-34.129706
0.000000,323.243802,-4.600855
0.000000,323.347107,62.249736
0.000000,323.450413,57.377670
0.000000,323.553719,50.729704
0.000000,323.657025,-70.582875
0.000000,323.760331,-19.370039
0.000000,323.863636,76.911990
0.000000,323.966942,77.248820
0.000000,324.070248,53.303861
0.000000,324.173554,-12.177304
0.000000,324.276860,-6.232817
0.000000,324.380165,-15.458956
0.000000,324.483471,-28.382161
0.000000,324.586777,73.702572
0.000000,324.690083,81.079566
0.000000,324.793388,65.932063
0.000000,324.896694,39.392495
0.000000,325.000000,41.778830
0.000000,325.103306,57.637063
0.000000,325.206612,40.154217
0.000000,325.309917,73.778549
0.000000,325.413223,64.309745
0.000000,325.516529,61.331648
0.000000,325.619835,8.919746
0.000000,325.723140,-11.376994
0.000000,325.826446,4.819239
0.000000,325.929752,13.487540
0.000000,326.033058,29.639288
0.000000,326.136364,60.594831
0.000000,326.239669,51.439416
0.000000,326.342975,-20.353323
0.000000,326.446281,3.421652
0.000000,326.549587,-62.649235
0.000000,326.652893,-70.688603
0.000000,326.756198,80.149140
0.000000,326.859504,-71.928631
0.000000,326.962810,-8.034685
0.000000,327.066116,-79.987179
0.000000,327.169421,-78.735306
0.000000,327.272727,74.893217
0.000000,327.376033,76.663834
0.000000,327.479339,52.477301
0.000000,327.582645,62.863753
0.000000,327.685950,73.672084
0.000000,327.789256,78.978794
0.000000,327.892562,-61.706162
0.000000,327.995868,-52.095074
0.000000,328.099174,-45.138949
0.000000,328.202479,-37.986912
0.000000,328.305785,-78.212301
0.000000,328.409091,-88.638718
0.000000,328.512397,80.144442
0.000000,328.615702,53.274312
0.000000,328.719008,78.190913
0.000000,328.822314,61.020770
0.000000,328.925620,69.286296
0.000000,329.028926,-66.740701
0.000000,329.132231,-60.430775
0.000000,329.235537,-45.081389
0.000000,329.338843,-42.323583
0.000000,329.442149,-28.646516
0.000000,329.545455,79.023653
0.000000,329.648760,37.609227
0.000000,329.752066,49.702508
0.000000,329.855372,49.539908
0.000000,329.958678,64.074150
0.000000,330.061983,78.024024
0.000000,330.165289,-79.369064
0.000000,330.268595,-57.287494
0.000000,330.371901,68.893877
0.000000,330.475207,71.874194
0.000000,330.578512,74.820001
0.000000,330.681818,57.912053
0.000000,330.785124,74.153906
0.000000,330.888430,80.336562
0.000000,330.991736,-25.979770
0.000000,331.198347,-54.250622
0.000000,331.301653,-52.957663
0.000000,331.404959,-41.329631
0.000000,331.508264,-7.939128
0.000000,331.611570,-12.250317
0.000000,331.714876,-24.189209
0.000000,331.818182,-33.750768
0.000000,331.921488,-11.720832
0.000000,332.024793,-23.368686
0.000000,332.128099,-30.438859
0.000000,332.231405,-34.979101
0.000000,332.334711,-25.908535
0.000000,332.438017,26.141456
0.000000,332.541322,-30.479739
0.000000,332.644628,-62.970778
0.000000,332.747934,7.698195
0.000000,332.851240,1.002368
0.000000,332.954545,-3.897046
0.000000,333.057851,-38.245883
0.000000,333.161157,-43.045652
0.000000,333.264463,-17.383129
0.000000,333.367769,-55.646168
0.000000,333.471074,3.882481
0.000000,333.574380,20.214768
0.000000,333.677686,-9.862170
0.000000,333.780992,-8.000283
0.000000,333.884298,12.559984
0.000000,333.987603,-36.755688
0.000000,334.090909,-62.798756
0.000000,334.194215,-27.060615
0.000000,334.297521,-20.124486
0.000000,334.400826,-22.479962
0.000000,334.504132,-66.882901
0.000000,334.607438,11.937742
0.000000,334.710744,-6.814863
0.000000,334.814050,-31.962166
0.000000,334.917355,-15.786798
0.000000,335.020661,22.638018
0.000000,335.123967,9.763877
0.000000,335.227273,30.026769
0.000000,335.330579,-76.644768
0.000000,335.433884,88.567998
0.000000,335.537190,-80.104197
0.000000,335.640496,88.767069
0.000000,335.743802,-68.527829
0.000000,335.847107,-70.867335
0.000000,335.950413,-65.922693
0.000000,336.053719,-81.874376
0.000000,336.157025,82.046769
0.000000,336.260331,-10.029678
0.000000,336.363636,-54.196377
0.000000,336.466942,-38.118708
0.000000,336.570248,-30.349746
0.000000,336.673554,-47.198805
0.000000,336.776860,-16.667919
0.000000,336.880165,4.063046
0.000000,336.983471,-12.314475
0.000000,337.086777,2.923494
0.000000,337.190083,11.978896
0.000000,337.293388,34.189733
0.000000,337.396694,61.251944
0.000000,337.500000,13.346809
0.000000,337.603306,-20.540312
0.000000,337.706612,-28.302060
0.000000,337.809917,-71.353038
0.000000,337.913223,-78.878281
0.000000,338.016529,85.477339
0.000000,338.119835,59.409760
0.000000,338.223140,81.714227
0.000000,338.326446,-83.963379
0.000000,338.429752,-49.691130
0.000000,338.533058,-47.385155
0.000000,338.636364,-68.617142
0.000000,338.739669,-48.745732
0.000000,338.842975,-57.443950
0.000000,338.946281,-80.232097
0.000000,339.049587,-88.760231
0.000000,339.152893,-18.419191
0.000000,339.256198,-12.344770
0.000000,339.359504,-51.878715
0.000000,339.462810,-63.516488
0.000000,339.566116,-12.277397
0.000000,339.669421,-77.676375
0.000000,339.772727,83.105868
0.000000,339.876033,-33.434993
0.000000,339.979339,-65.858857
0.000000,340.082645,-61.298760
0.000000,340.185950,-43.472597
0.000000,340.289256,-24.358428
0.000000,340.392562,-8.473807
0.000000,340.495868,-38.195784
0.000000,340.599174,1.270806
0.000000,340.702479,-21.045945
0.000000,340.805785,-27.066268
0.000000,340.909091,-23.869980
0.000000,341.012397,-41.007377
0.000000,341.115702,-42.885620
0.000000,341.219008,-60.480151
0.000000,341.322314,-48.704767
0.000000,341.425620,-6.700507
0.000000,341.528926,-65.796675
0.000000,341.632231,-64.824133
0.000000,341.735537,-71.472893
0.000000,341.838843,-24.530470
0.000000,341.942149,-57.497963
0.000000,342.045455,79.398955
0.000000,342.148760,42.662614
0.000000,342.252066,73.234225
0.000000,342.355372,53.387664
0.000000,342.458678,50.909680
0.000000,342.561983,21.766336
0.000000,342.665289,8.187986
0.000000,342.768595,-12.493850
0.000000,342.871901,-4.703209
0.000000,342.975207,34.072671
0.000000,343.078512,80.897346
0.000000,343.181818,57.788702
0.000000,343.285124,33.487843
0.000000,343.388430,15.390988
0.000000,343.491736,-12.338730
0.000000,343.595041,-35.976397
0.000000,343.698347,-50.398096
0.000000,343.801653,-6.162651
0.000000,343.904959,87.955702
0.000000,344.008264,-32.136559
0.000000,344.111570,-9.590732
0.000000,344.214876,3.033807
0.000000,344.318182,30.287877
0.000000,344.421488,25.999775
0.000000,344.524793,16.425536
0.000000,344.628099,-48.928398
0.000000,344.731405,-57.305032
0.000000,344.834711,-48.146027
0.000000,344.938017,-50.055502
0.000000,345.041322,-26.112278
0.000000,345.144628,-62.251596
0.000000,345.247934,-69.596021
0.000000,345.351240,-47.444163
0.000000,345.454545,-12.174768
0.000000,345.557851,-27.058662
0.000000,345.661157,-35.658133
0.000000,345.764463,-55.294088
0.000000,345.867769,-60.692531
0.000000,345.971074,-54.218991
0.000000,346.074380,-32.827027
0.000000,346.177686,-49.988733
0.000000,346.280992,-49.238200
0.000000,346.384298,-51.503026
0.000000,346.487603,-37.942221
0.000000,346.590909,-45.132919
0.000000,346.694215,-81.356607
0.000000,346.797521,-89.566688
0.000000,346.900826,24.219315
0.000000,347.004132,24.682643
0.000000,347.107438,47.365013
0.000000,347.210744,48.966439
0.000000,347.314050,43.499966
0.000000,347.417355,63.583232
0.000000,347.520661,43.613481
0.000000,347.623967,53.254663
0.000000,347.727273,-51.928447
0.000000,347.830579,-37.962236
0.000000,347.933884,-24.142444
0.000000,348.037190,-36.091324
0.000000,348.140496,86.461779
0.000000,348.243802,51.214912
0.000000,348.347107,87.327706
0.000000,348.450413,-17.992862
0.000000,348.553719,-23.921621
0.000000,348.657025,-42.670682
0.000000,348.760331,-31.054538
0.000000,348.863636,-38.987553
0.000000,348.966942,-53.157610
0.000000,349.070248,-32.323016
0.000000,349.276860,-11.580577
0.000000,349.380165,-20.936318
0.000000,349.483471,-2.206008
0.000000,349.586777,-5.251379
0.000000,349.690083,-43.282477
0.000000,349.793388,-37.287200
0.000000,349.896694,-25.386072
0.000000,350.000000,-30.880947
0.000000,350.103306,-44.323491
0.000000,350.206612,-44.970543
0.000000,350.309917,-31.094287
0.000000,350.413223,-30.816610
0.000000,350.516529,-39.763971
0.000000,350.619835,-8.662261
0.000000,350.723140,-48.031135
0.000000,350.826446,-66.943553
0.000000,350.929752,84.959051
0.000000,351.033058,-83.477367
0.000000,351.136364,-68.332707
0.000000,351.239669,-26.236650
0.000000,351.342975,-33.774112
0.000000,351.446281,-50.104376
0.000000,351.549587,-69.584319
0.000000,351.652893,-18.803860
0.000000,351.756198,-6.162597
0.000000,351.859504,-6.227648
0.000000,351.962810,-12.953426
0.000000,352.066116,-45.833629
0.000000,352.169421,-35.943131
0.000000,352.272727,-79.778803
0.000000,352.376033,78.555644
0.000000,352.479339,83.931132
0.000000,352.582645,-77.039164
0.000000,352.685950,79.142009
0.000000,352.789256,58.176245
0.000000,352.892562,22.933540
0.000000,352.995868,35.973314
0.000000,353.099174,9.012328
0.000000,353.202479,-1.714149
0.000000,353.305785,23.479960
0.000000,353.409091,31.926512
0.000000,353.512397,-4.028600
0.000000,373.553719,8.443127
0.000000,373.657025,-35.231125
0.000000,373.760331,-27.307098
0.000000,373.863636,-48.191532
0.000000,373.966942,-20.370359
0.000000,374.070248,-32.362659
0.000000,374.173554,-20.008792
0.000000,374.276860,-85.324780
0.000000,374.380165,-3.955148
0.000000,374.483471,-5.486294
0.000000,374.586777,3.563136
0.000000,374.690083,-43.414456
0.000000,374.793388,-58.146292
0.000000,374.896694,-58.592828
0.000000,375.000000,-15.125109
0.000000,375.103306,81.666573
0.000000,375.206612,78.620347
0.000000,375.309917,36.056208
0.000000,375.413223,76.497839
0.000000,375.516529,-78.241926
0.000000,375.619835,-9.769587
0.000000,375.723140,-2.558123
0.000000,375.826446,3.947383
0.000000,375.929752,-81.639456
0.000000,376.033058,-85.690169
0.000000,376.136364,-73.101359
0.000000,376.239669,53.711158
0.000000,376.342975,43.520477
0.000000,376.446281,85.783221
0.000000,376.549587,64.947556
0.000000,376.652893,51.196274
0.000000,376.859504,32.584315
0.000000,376.962810,40.168947
0.000000,377.066116,67.275742
0.000000,377.169421,50.132033
0.000000,377.272727,51.235293
0.000000,377.376033,10.275315
0.000000,377.479339,53.263143
0.000000,377.582645,36.735883
0.000000,377.685950,20.783517
0.000000,377.789256,17.405177
0.000000,377.892562,10.892627
0.000000,377.995868,13.013274
0.000000,378.099174,70.164960
0.000000,378.202479,28.892754
0.000000,378.305785,68.509656
0.000000,378.409091,80.105916
0.000000,378.512397,-85.853851
0.000000,378.615702,-58.178473
0.000000,378.822314,-42.302701
0.000000,378.925620,-57.079274
0.000000,379.028926,-37.070667
0.000000,379.132231,-39.501149
0.000000,379.235537,-37.368190
0.000000,379.338843,-65.883175
0.000000,379.442149,-56.439798
0.000000,379.545455,-6.069430
0.000000,379.648760,-14.108365
0.000000,379.752066,-52.786344
0.000000,379.855372,-34.263315
0.000000,379.958678,-29.608191
0.000000,380.061983,-62.753652
0.000000,380.165289,-75.954847
0.000000,380.268595,-59.533480
0.000000,380.371901,-32.398661
0.000000,380.475207,-47.740283
0.000000,380.578512,-20.014488
0.000000,380.681818,-59.592201
0.000000,380.785124,76.434013
0.000000,380.888430,78.107471
0.000000,380.991736,83.659379
0.000000,381.095041,51.838866
0.000000,381.198347,55.944260
0.000000,381.301653,36.756741
0.000000,381.404959,54.919394
0.000000,381.508264,-86.372809
0.000000,381.611570,58.371313
0.000000,381.714876,37.682241
0.000000,381.818182,66.731864
0.000000,381.921488,-68.746207
0.000000,382.024793,88.156356
0.000000,382.128099,63.104089
0.000000,382.231405,49.036713
0.000000,382.334711,35.459347
0.000000,382.438017,11.736858
0.000000,382.541322,-14.626130
0.000000,382.644628,-45.242537
0.000000,382.747934,-44.884475
0.000000,382.851240,-40.364366
0.000000,382.954545,-28.537257
0.000000,383.057851,-34.953571
0.000000,383.161157,-8.615985
0.000000,383.264463,-72.291663
0.000000,383.367769,77.979381
0.000000,383.471074,85.518568
0.000000,383.574380,-46.201711
0.000000,383.677686,-58.723785
0.000000,383.780992,-64.291048
0.000000,383.884298,-37.186504
0.000000,383.987603,-9.553211
0.000000,384.090909,-43.601001
0.000000,384.194215,-49.744886
0.000000,384.297521,-55.190677
0.000000,384.400826,-41.413896
0.000000,384.504132,-50.536158
0.000000,384.607438,78.092159
0.000000,384.710744,23.685720
0.000000,384.814050,81.148648
0.000000,384.917355,58.798099
0.000000,385.020661,53.108264
0.000000,385.123967,51.032293
0.000000,385.227273,85.196756
0.000000,385.330579,-40.950767
0.000000,385.433884,-4.360960
0.000000,385.537190,17.627820
0.000000,385.640496,3.536399
0.000000,385.743802,-8.357000
0.000000,385.847107,6.973375
0.000000,385.950413,-7.272955
0.000000,386.053719,-10.821536
0.000000,386.157025,-16.686893
0.000000,386.260331,-10.048019
0.000000,386.363636,-14.061186
0.000000,386.466942,-66.215297
0.000000,386.570248,12.423072
0.000000,386.673554,30.682919
0.000000,386.776860,45.229377
0.000000,386.880165,40.713459
0.000000,386.983471,43.373270
0.000000,387.086777,31.163476
0.000000,387.190083,4.348525
0.000000,387.293388,7.079099
0.000000,387.396694,24.793251
0.000000,387.500000,73.721169
0.000000,387.603306,75.292113
0.000000,387.706612,50.272968
0.000000,387.809917,62.717289
0.000000,387.913223,39.333220
0.000000,388.016529,51.278919
0.000000,388.119835,12.481513
0.000000,388.223140,-28.347380
0.000000,388.326446,-45.944717
0.000000,388.429752,-72.388140
0.000000,388.533058,-60.210433
0.000000,388.636364,-45.979685
0.000000,388.842975,-54.272395
0.000000,388.946281,-37.419257
0.000000,389.049587,-54.059686
0.000000,389.152893,79.091900
0.000000,389.256198,33.455134
0.000000,389.359504,46.737692
0.000000,389.462810,47.994487
0.000000,389.566116,67.512427
0.000000,389.669421,-39.284074
0.000000,389.772727,-43.971670
0.000000,389.876033,-51.322620
0.000000,389.979339,-61.119549
0.000000,390.082645,-16.454600
0.000000,390.185950,50.021188
0.000000,390.289256,48.660623
0.000000,390.392562,-77.062041
0.000000,390.495868,-55.945650
0.000000,390.599174,-39.013544
0.000000,390.702479,-16.610329
0.000000,390.805785,-1.539218
0.000000,390.909091,12.415067
0.000000,391.012397,51.439160
0.000000,391.115702,28.481663
0.000000,391.219008,9.631852
0.000000,391.322314,-1.125229
0.000000,391.425620,-59.106482
0.000000,391.528926,-68.800933
0.000000,391.632231,-59.862085
0.000000,391.735537,-44.833523
0.000000,391.838843,-45.471226
0.000000,391.942149,-54.647087
0.000000,392.045455,86.849790
0.000000,392.148760,84.121230
0.000000,392.252066,-79.407377
0.000000,392.355372,20.268222
0.000000,392.458678,38.757397
0.000000,392.561983,40.563832
0.000000,392.665289,55.104961
0.000000,392.768595,-75.498208
0.000000,392.871901,84.359861
0.000000,392.975207,26.950362
0.000000,393.078512,8.628202
0.000000,393.181818,46.828687
0.000000,393.285124,54.954483
0.000000,393.388430,62.525778
0.000000,393.491736,58.513643
0.000000,393.595041,50.585604
0.000000,393.698347,58.880475
0.000000,393.801653,56.160617
0.000000,393.904959,75.804826
0.000000,394.008264,58.940634
0.000000,394.111570,40.340207
0.000000,394.214876,25.347801
0.000000,394.318182,8.879634
0.000000,394.421488,63.673971
0.000000,394.524793,-11.037491
0.000000,394.628099,-4.236536
0.000000,394.731405,17.829919
0.000000,394.834711,-10.975017
0.000000,394.938017,-39.694082
0.000000,395.041322,-23.151980
0.000000,395.144628,-2.445714
0.000000,395.247934,15.446790
0.000000,395.351240,5.680257
0.000000,395.454545,-4.642739
0.000000,395.557851,-24.379456
0.000000,395.764463,-37.111910
0.000000,395.867769,-22.747436
0.000000,395.971074,45.507882
0.000000,396.074380,40.420461
0.000000,396.177686,17.361863
0.000000,396.280992,2.318196
0.000000,396.384298,12.929048
0.000000,396.487603,21.816223
0.000000,396.694215,5.318422
0.000000,396.797521,-30.684815
0.000000,396.900826,-42.976426
0.000000,397.004132,-25.970124
0.000000,397.107438,-32.780535
0.000000,397.210744,-40.713939
0.000000,397.314050,-72.407686
0.000000,397.417355,-33.113829
0.000000,397.520661,81.039027
0.000000,397.623967,87.726564
0.000000,397.727273,7.186879
0.000000,397.830579,30.686213
0.000000,397.933884,-85.875470
0.000000,398.037190,-47.895311
0.000000,398.140496,-61.890821
0.000000,398.243802,-52.723197
0.000000,398.347107,-36.018702
0.000000,398.450413,-33.623480
0.000000,398.553719,-47.031581
0.000000,398.657025,-40.937660
0.000000,398.760331,-75.481946
0.000000,398.863636,52.310439
0.000000,398.966942,86.070514
0.000000,399.070248,-21.487100
0.000000,399.173554,-26.347461
0.000000,399.380165,-84.756876
0.000000,399.483471,80.733379
0.000000,399.586777,55.480906
0.000000,399.690083,55.659201
0.000000,399.793388,32.813941
0.000000,399.896694,58.141614
0.000000,400.000000,79.000277
0.000000,400.103306,67.886771
0.000000,400.206612,49.792607
0.000000,400.309917,32.526553
0.000000,400.413223,9.279984
0.000000,400.516529,52.883169
0.000000,400.619835,80.528883
0.000000,400.723140,-86.231823
0.000000,400.826446,-52.551984
0.000000,400.929752,-29.008283
0.000000,401.033058,-41.667429
0.000000,401.136364,2.367702
0.000000,401.239669,9.737229
0.000000,401.342975,-30.077401
0.000000,401.446281,-27.982465
0.000000,401.549587,-16.920222
0.000000,401.652893,-19.696665
0.000000,401.756198,2.816569
0.000000,401.859504,-22.253822
0.000000,401.962810,9.543928
0.000000,402.066116,16.742822
0.000000,402.169421,-7.237904
0.000000,402.272727,-14.391526
0.000000,402.376033,-15.195864
0.000000,402.479339,3.132243
0.000000,402.582645,-31.148557
0.000000,402.685950,-31.640269
0.000000,402.789256,-60.124242
0.000000,402.892562,-69.255372
0.000000,402.995868,-87.435604
0.000000,403.099174,82.683291
0.000000,403.202479,-82.370872
0.000000,403.305785,-42.145495
0.000000,403.409091,-49.244480
0.000000,403.512397,-66.547591
0.000000,403.615702,-3.724460
0.000000,403.719008,-63.296226
0.000000,403.822314,-72.201341
0.000000,403.925620,-22.587719
0.000000,404.028926,33.882787
0.000000,404.132231,68.720473
0.000000,404.235537,82.984871
0.000000,404.338843,81.142578
0.000000,404.442149,-27.383263
0.000000,404.545455,-5.132752
0.000000,404.648760,-25.036195
0.000000,404.752066,-26.970066
0.000000,404.958678,-3.507137
0.000000,405.061983,51.385673
0.000000,405.165289,37.865538
0.000000,405.268595,27.367804
0.000000,405.371901,38.782701
0.000000,405.475207,87.356375
0.000000,405.681818,-24.349338
0.000000,405.785124,-37.124781
0.000000,405.888430,-34.058962
0.000000,405.991736,-31.102201
0.000000,406.095041,-26.810549
0.000000,406.198347,-27.045050
0.000000,406.301653,-25.067819
0.000000,406.404959,-76.458399
0.000000,406.508264,-79.676441
0.000000,406.611570,-42.845285
0.000000,406.714876,-12.659993
0.000000,406.818182,-10.520885
0.000000,406.921488,-28.074108
0.000000,407.024793,-38.926818
0.000000,407.128099,-44.714086
0.000000,407.231405,-66.566738
0.000000,407.334711,-41.654316
0.000000,407.541322,-70.999069
0.000000,407.644628,83.259814
0.000000,407.747934,88.115782
0.000000,407.851240,70.344988
0.000000,407.954545,79.934506
0.000000,408.057851,56.194239
0.000000,408.161157,17.850540
0.000000,408.264463,-16.446135
0.000000,408.367769,11.772117
0.000000,408.471074,41.287360
0.000000,408.574380,46.052852
0.000000,408.677686,27.837904
0.000000,408.780992,64.612209
0.000000,408.884298,41.578622
0.000000,408.987603,20.760084
0.000000,409.090909,40.149328
0.000000,409.194215,47.917038
0.000000,409.297521,13.096746
0.000000,409.400826,13.211506
0.000000,409.504132,20.513277
0.000000,409.607438,62.662837
0.000000,409.710744,77.598086
0.000000,409.814050,29.083044
0.000000,409.917355,40.689120
0.000000,410.020661,55.325131
0.000000,410.123967,47.002384
0.000000,410.227273,32.242137
0.000000,410.330579,41.330886
0.000000,410.433884,20.234015
0.000000,410.537190,85.643352
0.000000,410.640496,-87.157665
0.000000,410.743802,-65.777771
0.000000,410.847107,-27.940679
0.000000,410.950413,70.292298
0.000000,411.053719,73.291541
0.000000,411.157025,30.183826
0.000000,411.260331,-0.987898
0.000000,411.363636,-0.263017
0.000000,411.466942,9.242568
0.000000,411.570248,20.456069
0.000000,411.673554,21.857936
0.000000,432.024793,7.763893
0.000000,432.128099,-24.983363
0.000000,432.231405,65.230604
0.000000,432.334711,-44.059701
0.000000,432.438017,-46.418013
0.000000,432.541322,-61.952145
0.000000,432.644628,-48.829498
0.000000,432.747934,-21.084749
0.000000,432.851240,-22.070279
0.000000,432.954545,1.726330
0.000000,433.057851,2.090038
0.000000,433.161157,-65.254560
0.000000,433.264463,-75.389332
0.000000,433.367769,86.737965
0.000000,433.471074,-68.306632
0.000000,433.574380,-76.053419
0.000000,433.677686,-65.564310
0.000000,433.780992,-63.937514
0.000000,433.884298,-46.207705
0.000000,434.090909,-18.457063
0.000000,434.194215,17.082675
0.000000,434.297521,35.611073
0.000000,434.400826,1.644872
0.000000,434.504132,-83.499647
0.000000,434.607438,-71.230669
0.000000,434.710744,-67.225793
0.000000,434.814050,-75.889049
0.000000,434.917355,-51.941058
0.000000,435.020661,-44.425038
0.000000,435.123967,-84.369618
0.000000,435.227273,-35.760525
0.000000,435.330579,4.154872
0.000000,435.433884,-10.671331
0.000000,435.537190,-35.240433
0.000000,435.640496,-73.208149
0.000000,435.743802,-66.962331
0.000000,435.847107,-85.591753
0.000000,436.053719,11.810172
0.000000,436.157025,4.663189
0.000000,436.260331,-7.927256
0.000000,436.363636,-7.986645
0.000000,436.466942,-13.223504
0.000000,436.570248,-18.139181
0.000000,436.673554,24.086545
0.000000,436.776860,48.605127
0.000000,436.880165,58.760163
0.000000,436.983471,37.998861
0.000000,437.086777,18.741380
0.000000,437.190083,84.811500
0.000000,437.293388,-31.311113
0.000000,437.396694,15.097796
0.000000,437.500000,66.518653
0.000000,437.603306,-78.837738
0.000000,437.706612,81.396140
0.000000,437.809917,45.951997
0.000000,437.913223,43.519811
0.000000,438.016529,-87.352470
0.000000,438.119835,-83.785678
0.000000,438.223140,-80.518594
0.000000,438.326446,56.690580
0.000000,438.429752,62.102288
0.000000,438.533058,44.561372
0.000000,438.636364,60.596035
0.000000,438.739669,67.185592
0.000000,438.946281,-41.876695
0.000000,439.049587,-32.506842
0.000000,439.152893,-27.119305
0.000000,439.256198,-12.189844
0.000000,439.359504,34.524389
0.000000,439.462810,56.335177
0.000000,439.566116,57.914670
0.000000,439.669421,63.579003
0.000000,439.772727,-78.084275
0.000000,439.876033,-53.429946
0.000000,439.979339,-6.124960
0.000000,440.082645,-70.271181
0.000000,440.185950,65.876222
0.000000,440.289256,37.414425
0.000000,440.702479,61.718689
0.000000,440.805785,53.642306
0.000000,440.909091,54.412494
0.000000,441.012397,61.478129
0.000000,441.115702,38.299654
0.000000,441.219008,18.616244
0.000000,441.322314,16.187067
0.000000,441.425620,38.227006
0.000000,441.528926,48.670745
0.000000,441.632231,17.720228
0.000000,441.735537,23.698161
0.000000,441.838843,6.045561
0.000000,442.045455,18.809001
0.000000,442.148760,-29.437924
0.000000,442.252066,-56.642011
0.000000,442.355372,-48.300180
0.000000,442.458678,-28.794129
0.000000,442.561983,-28.322692
0.000000,442.665289,-45.037315
0.000000,442.768595,-36.886609
0.000000,442.975207,-23.673099
0.000000,443.078512,-14.664213
0.000000,443.181818,-27.973671
0.000000,443.388430,-6.014084
0.000000,443.491736,8.663003
0.000000,443.595041,44.577113
0.000000,443.698347,16.456389
0.000000,443.801653,-27.984376
0.000000,443.904959,-44.470427
0.000000,444.008264,-56.728252
0.000000,444.111570,-77.800276
0.000000,444.214876,86.739248
0.000000,444.318182,70.065809
0.000000,444.421488,54.359609
0.000000,444.524793,59.739091
0.000000,444.628099,14.068206
0.000000,444.731405,9.614348
0.000000,444.834711,26.819772
0.000000,444.938017,-10.667509
0.000000,445.041322,-34.829926
0.000000,445.144628,-38.778690
0.000000,445.247934,-26.994473
